order_id,due date,priority,variant0,quantity0,variant1,quantity1,variant2,quantity2,planned_week,planned_day
287,139366,1,FUSE0,10,FUSE1,10,FUSE2,10,1,5
176,141776,1,FUSE0,10,FUSE1,9,FUSE2,10,1,5
347,142632,1,FUSE0,8,FUSE1,8,FUSE2,9,1,5
124,142957,1,FUSE0,8,FUSE1,8,FUSE2,7,1,5
118,145560,1,FUSE0,9,FUSE1,9,FUSE2,8,1,5
339,146197,5,FUSE0,8,FUSE1,8,FUSE2,9,1,5
201,146705,1,FUSE0,9,FUSE1,9,FUSE2,8,1,5
327,147031,1,FUSE0,7,FUSE1,7,FUSE2,7,1,5
23,148416,4,FUSE0,7,FUSE1,8,FUSE2,8,1,5
37,151953,1,FUSE0,9,FUSE1,9,FUSE2,8,1,5
213,152094,2,FUSE0,8,FUSE1,8,FUSE2,9,2,6
99,153998,2,FUSE0,9,FUSE1,9,FUSE2,9,2,6
301,161410,3,FUSE0,7,FUSE1,7,FUSE2,8,2,6
144,162911,2,FUSE0,7,FUSE1,7,FUSE2,9,2,6
276,166099,2,FUSE0,8,FUSE1,8,FUSE2,8,2,6
101,169026,1,FUSE0,8,FUSE1,8,FUSE2,8,2,6
303,169571,1,FUSE0,7,FUSE1,7,FUSE2,8,2,6
179,171764,2,FUSE0,9,FUSE1,8,FUSE2,9,2,6
183,184631,2,FUSE0,7,FUSE1,7,FUSE2,8,2,6
115,185104,2,FUSE0,9,FUSE1,9,FUSE2,8,2,6
204,188553,2,FUSE0,10,FUSE1,9,FUSE2,10,2,6
123,189637,1,FUSE0,8,FUSE1,8,FUSE2,7,2,6
97,189842,1,FUSE0,8,FUSE1,8,FUSE2,7,2,6
235,191807,1,FUSE0,8,FUSE1,8,FUSE2,7,2,6
340,194477,1,FUSE0,8,FUSE1,7,FUSE2,8,2,6
94,194500,2,FUSE0,9,FUSE1,9,FUSE2,8,2,6
53,196796,1,FUSE0,9,FUSE1,9,FUSE2,10,2,6
220,197920,2,FUSE0,8,FUSE1,8,FUSE2,8,2,6
60,198969,2,FUSE0,7,FUSE1,7,FUSE2,8,2,7
200,199810,1,FUSE0,8,FUSE1,8,FUSE2,9,2,7
209,200034,2,FUSE0,10,FUSE1,10,FUSE2,10,2,7
120,200043,1,FUSE0,8,FUSE1,8,FUSE2,10,2,7
291,200052,1,FUSE0,8,FUSE1,8,FUSE2,8,2,7
333,202951,1,FUSE0,8,FUSE1,8,FUSE2,9,2,7
181,203771,1,FUSE0,9,FUSE1,9,FUSE2,8,2,7
17,206609,2,FUSE0,9,FUSE1,9,FUSE2,10,2,7
189,207304,1,FUSE0,8,FUSE1,8,FUSE2,8,2,7
170,207784,3,FUSE0,8,FUSE1,8,FUSE2,9,2,7
297,209526,2,FUSE0,8,FUSE1,8,FUSE2,8,2,7
2,209690,2,FUSE0,8,FUSE1,7,FUSE2,8,2,7
13,210503,5,FUSE0,8,FUSE1,8,FUSE2,9,2,7
319,214151,1,FUSE0,8,FUSE1,8,FUSE2,7,2,7
343,215879,1,FUSE0,7,FUSE1,7,FUSE2,8,2,7
140,216150,1,FUSE0,7,FUSE1,7,FUSE2,8,2,7
260,216662,1,FUSE0,8,FUSE1,8,FUSE2,9,2,7
262,217741,4,FUSE0,8,FUSE1,8,FUSE2,9,2,8
20,220003,1,FUSE0,8,FUSE1,8,FUSE2,8,2,8
289,220625,1,FUSE0,8,FUSE1,8,FUSE2,8,2,8
69,221772,4,FUSE0,8,FUSE1,8,FUSE2,7,2,8
80,222188,1,FUSE0,9,FUSE1,9,FUSE2,9,2,8
267,224841,5,FUSE0,7,FUSE1,7,FUSE2,7,2,8
172,228130,1,FUSE0,9,FUSE1,9,FUSE2,9,2,8
191,228443,2,FUSE0,7,FUSE1,7,FUSE2,8,2,8
250,229876,1,FUSE0,8,FUSE1,8,FUSE2,7,2,8
237,229978,1,FUSE0,9,FUSE1,9,FUSE2,9,2,8
114,231833,1,FUSE0,8,FUSE1,8,FUSE2,8,2,8
332,232710,1,FUSE0,7,FUSE1,7,FUSE2,8,2,8
328,233395,1,FUSE0,8,FUSE1,8,FUSE2,8,2,8
67,235553,1,FUSE0,8,FUSE1,8,FUSE2,8,2,8
334,236374,1,FUSE0,9,FUSE1,9,FUSE2,8,2,8
24,241328,1,FUSE0,8,FUSE1,7,FUSE2,8,2,8
268,244478,1,FUSE0,8,FUSE1,8,FUSE2,8,2,8
70,244504,2,FUSE0,7,FUSE1,7,FUSE2,8,2,8
283,245574,1,FUSE0,8,FUSE1,8,FUSE2,8,2,8
295,245775,5,FUSE0,8,FUSE1,8,FUSE2,9,2,9
325,248319,1,FUSE0,8,FUSE1,8,FUSE2,9,2,9
133,249654,1,FUSE0,8,FUSE1,8,FUSE2,9,2,9
324,252663,1,FUSE0,8,FUSE1,8,FUSE2,8,2,9
298,253273,1,FUSE0,9,FUSE1,10,FUSE2,10,2,9
65,256341,1,FUSE0,8,FUSE1,8,FUSE2,9,2,9
9,257129,2,FUSE0,8,FUSE1,8,FUSE2,8,2,9
321,257497,1,FUSE0,10,FUSE1,10,FUSE2,9,2,9
77,257531,1,FUSE0,8,FUSE1,8,FUSE2,9,2,9
62,260580,1,FUSE0,11,FUSE1,11,FUSE2,10,2,9
344,263569,4,FUSE0,9,FUSE1,10,FUSE2,10,2,9
177,264012,1,FUSE0,7,FUSE1,7,FUSE2,8,2,9
312,265404,3,FUSE0,7,FUSE1,7,FUSE2,8,2,9
304,266030,1,FUSE0,8,FUSE1,8,FUSE2,9,2,9
292,266381,1,FUSE0,9,FUSE1,9,FUSE2,9,2,9
249,266586,1,FUSE0,8,FUSE1,8,FUSE2,9,2,9
95,267034,1,FUSE0,8,FUSE1,8,FUSE2,7,2,10
294,267359,2,FUSE0,8,FUSE1,9,FUSE2,9,2,10
150,268691,2,FUSE0,8,FUSE1,8,FUSE2,9,2,10
264,270212,1,FUSE0,8,FUSE1,8,FUSE2,8,2,10
246,274308,2,FUSE0,7,FUSE1,7,FUSE2,6,2,10
216,282726,1,FUSE0,8,FUSE1,8,FUSE2,9,2,10
212,282902,1,FUSE0,8,FUSE1,9,FUSE2,9,2,10
317,284025,1,FUSE0,8,FUSE1,8,FUSE2,7,2,10
163,292184,1,FUSE0,6,FUSE1,7,FUSE2,7,2,10
137,292315,1,FUSE0,8,FUSE1,8,FUSE2,9,2,10
26,292428,1,FUSE0,9,FUSE1,9,FUSE2,10,2,10
271,296421,2,FUSE0,9,FUSE1,9,FUSE2,9,2,10
39,297691,1,FUSE0,10,FUSE1,10,FUSE2,9,2,10
252,297814,1,FUSE0,9,FUSE1,9,FUSE2,10,2,10
104,298607,2,FUSE0,8,FUSE1,8,FUSE2,9,2,10
63,299101,3,FUSE0,9,FUSE1,9,FUSE2,8,2,10
185,299999,1,FUSE0,7,FUSE1,8,FUSE2,8,2,10
46,301098,3,FUSE0,8,FUSE1,7,FUSE2,8,2,10
165,301246,1,FUSE0,9,FUSE1,9,FUSE2,9,3,11
175,302991,2,FUSE0,7,FUSE1,7,FUSE2,8,3,11
311,307292,1,FUSE0,8,FUSE1,8,FUSE2,9,3,11
48,309540,2,FUSE0,8,FUSE1,8,FUSE2,7,3,11
230,310984,5,FUSE0,8,FUSE1,8,FUSE2,9,3,11
285,311744,1,FUSE0,9,FUSE1,9,FUSE2,9,3,11
345,314809,1,FUSE0,8,FUSE1,8,FUSE2,8,3,11
208,317196,1,FUSE0,8,FUSE1,8,FUSE2,9,3,11
83,319907,4,FUSE0,8,FUSE1,8,FUSE2,8,3,11
306,322133,1,FUSE0,9,FUSE1,9,FUSE2,8,3,11
58,322855,1,FUSE0,9,FUSE1,8,FUSE2,9,3,11
288,323127,3,FUSE0,7,FUSE1,7,FUSE2,6,3,11
15,325057,1,FUSE0,8,FUSE1,8,FUSE2,8,3,11
66,325273,1,FUSE0,9,FUSE1,9,FUSE2,9,3,11
290,325459,2,FUSE0,10,FUSE1,9,FUSE2,10,3,11
121,326778,1,FUSE0,9,FUSE1,8,FUSE2,9,3,11
29,328135,2,FUSE0,7,FUSE1,8,FUSE2,8,3,11
259,330498,3,FUSE0,7,FUSE1,8,FUSE2,8,3,11
82,331349,1,FUSE0,9,FUSE1,9,FUSE2,9,3,12
226,334760,1,FUSE0,7,FUSE1,7,FUSE2,8,3,12
128,335077,1,FUSE0,9,FUSE1,9,FUSE2,8,3,12
278,338759,3,FUSE0,8,FUSE1,7,FUSE2,8,3,12
217,340311,1,FUSE0,8,FUSE1,8,FUSE2,8,3,12
161,342690,3,FUSE0,8,FUSE1,9,FUSE2,9,3,12
187,345366,1,FUSE0,9,FUSE1,9,FUSE2,10,3,12
54,347236,1,FUSE0,9,FUSE1,9,FUSE2,8,3,12
149,347867,3,FUSE0,9,FUSE1,9,FUSE2,10,3,12
79,348979,1,FUSE0,8,FUSE1,8,FUSE2,9,3,12
109,349573,1,FUSE0,7,FUSE1,7,FUSE2,6,3,12
228,352101,2,FUSE0,9,FUSE1,9,FUSE2,9,3,12
147,356412,1,FUSE0,8,FUSE1,8,FUSE2,8,3,12
171,356810,1,FUSE0,8,FUSE1,8,FUSE2,8,3,12
233,360984,1,FUSE0,9,FUSE1,9,FUSE2,9,3,12
338,361766,1,FUSE0,7,FUSE1,7,FUSE2,8,3,12
146,361977,1,FUSE0,9,FUSE1,10,FUSE2,10,3,12
203,366414,2,FUSE0,8,FUSE1,8,FUSE2,9,3,13
199,368964,4,FUSE0,9,FUSE1,9,FUSE2,9,3,13
186,372128,1,FUSE0,9,FUSE1,9,FUSE2,9,3,13
293,372654,1,FUSE0,10,FUSE1,10,FUSE2,10,3,13
219,376710,5,FUSE0,8,FUSE1,8,FUSE2,9,3,13
28,378704,2,FUSE0,9,FUSE1,9,FUSE2,9,3,13
197,380602,1,FUSE0,10,FUSE1,10,FUSE2,9,3,13
42,381970,1,FUSE0,6,FUSE1,6,FUSE2,6,3,13
117,382812,3,FUSE0,7,FUSE1,7,FUSE2,8,3,13
316,385596,4,FUSE0,9,FUSE1,9,FUSE2,9,3,13
98,385968,1,FUSE0,9,FUSE1,9,FUSE2,8,3,13
263,387244,1,FUSE0,7,FUSE1,7,FUSE2,8,3,13
119,389217,1,FUSE0,8,FUSE1,8,FUSE2,8,3,13
335,393959,1,FUSE0,7,FUSE1,7,FUSE2,8,3,13
22,394415,1,FUSE0,8,FUSE1,8,FUSE2,8,3,13
210,394631,1,FUSE0,8,FUSE1,8,FUSE2,8,3,13
8,395547,1,FUSE0,8,FUSE1,8,FUSE2,8,3,13
227,396645,2,FUSE0,9,FUSE1,9,FUSE2,10,3,14
145,399892,1,FUSE0,7,FUSE1,7,FUSE2,7,3,14
224,401444,5,FUSE0,8,FUSE1,8,FUSE2,8,3,14
41,401749,2,FUSE0,9,FUSE1,9,FUSE2,10,3,14
302,402864,1,FUSE0,8,FUSE1,8,FUSE2,8,3,14
154,403183,2,FUSE0,8,FUSE1,8,FUSE2,9,3,14
151,403722,2,FUSE0,8,FUSE1,8,FUSE2,9,3,14
155,406408,1,FUSE0,9,FUSE1,9,FUSE2,10,3,14
10,410383,2,FUSE0,8,FUSE1,8,FUSE2,8,3,14
194,410698,1,FUSE0,8,FUSE1,8,FUSE2,9,3,14
322,412123,4,FUSE0,9,FUSE1,9,FUSE2,10,3,14
19,413724,1,FUSE0,9,FUSE1,9,FUSE2,9,3,14
4,415134,1,FUSE0,8,FUSE1,8,FUSE2,8,3,14
308,416979,1,FUSE0,8,FUSE1,8,FUSE2,8,3,14
192,418391,1,FUSE0,7,FUSE1,7,FUSE2,8,3,14
130,419839,2,FUSE0,10,FUSE1,10,FUSE2,11,3,14
193,420701,2,FUSE0,7,FUSE1,7,FUSE2,6,3,14
38,421334,1,FUSE0,6,FUSE1,6,FUSE2,7,3,14
282,422413,1,FUSE0,9,FUSE1,9,FUSE2,8,3,15
96,428107,1,FUSE0,8,FUSE1,8,FUSE2,7,3,15
178,429114,1,FUSE0,9,FUSE1,9,FUSE2,8,3,15
74,430456,1,FUSE0,9,FUSE1,9,FUSE2,8,3,15
108,431545,1,FUSE0,8,FUSE1,8,FUSE2,8,3,15
135,432694,3,FUSE0,9,FUSE1,9,FUSE2,8,3,15
168,433488,2,FUSE0,7,FUSE1,7,FUSE2,8,3,15
105,436553,3,FUSE0,7,FUSE1,7,FUSE2,7,3,15
136,436959,1,FUSE0,8,FUSE1,8,FUSE2,8,3,15
318,437310,1,FUSE0,9,FUSE1,9,FUSE2,9,3,15
242,437479,1,FUSE0,9,FUSE1,9,FUSE2,8,3,15
244,443280,1,FUSE0,7,FUSE1,8,FUSE2,8,3,15
5,443960,1,FUSE0,9,FUSE1,10,FUSE2,10,3,15
296,444021,1,FUSE0,9,FUSE1,9,FUSE2,10,3,15
49,444217,1,FUSE0,8,FUSE1,8,FUSE2,7,3,15
273,444397,4,FUSE0,9,FUSE1,9,FUSE2,9,3,15
207,446254,1,FUSE0,8,FUSE1,8,FUSE2,8,3,15
275,446257,1,FUSE0,8,FUSE1,8,FUSE2,7,4,16
141,446376,1,FUSE0,8,FUSE1,8,FUSE2,8,4,16
112,447973,2,FUSE0,9,FUSE1,9,FUSE2,9,4,16
73,452184,1,FUSE0,8,FUSE1,8,FUSE2,7,4,16
122,452515,2,FUSE0,7,FUSE1,7,FUSE2,8,4,16
131,454914,1,FUSE0,9,FUSE1,9,FUSE2,9,4,16
205,455094,3,FUSE0,8,FUSE1,8,FUSE2,7,4,16
107,460788,3,FUSE0,9,FUSE1,9,FUSE2,9,4,16
44,461865,1,FUSE0,9,FUSE1,9,FUSE2,8,4,16
1,462190,1,FUSE0,9,FUSE1,9,FUSE2,10,4,16
188,463848,1,FUSE0,9,FUSE1,9,FUSE2,10,4,16
221,463914,1,FUSE0,7,FUSE1,7,FUSE2,7,4,16
50,467798,3,FUSE0,8,FUSE1,8,FUSE2,8,4,16
331,468929,1,FUSE0,9,FUSE1,9,FUSE2,10,4,16
157,469722,2,FUSE0,8,FUSE1,9,FUSE2,9,4,16
265,471695,2,FUSE0,9,FUSE1,9,FUSE2,10,4,16
35,473263,1,FUSE0,8,FUSE1,8,FUSE2,8,4,16
202,475180,3,FUSE0,8,FUSE1,7,FUSE2,8,4,16
251,475449,1,FUSE0,9,FUSE1,9,FUSE2,10,4,17
323,477292,1,FUSE0,8,FUSE1,7,FUSE2,8,4,17
56,477454,1,FUSE0,9,FUSE1,9,FUSE2,9,4,17
218,486282,1,FUSE0,8,FUSE1,8,FUSE2,9,4,17
269,487880,1,FUSE0,8,FUSE1,8,FUSE2,9,4,17
337,490535,1,FUSE0,7,FUSE1,7,FUSE2,7,4,17
132,491405,1,FUSE0,8,FUSE1,8,FUSE2,9,4,17
174,492677,1,FUSE0,9,FUSE1,9,FUSE2,8,4,17
162,492683,1,FUSE0,9,FUSE1,9,FUSE2,10,4,17
349,496120,1,FUSE0,7,FUSE1,7,FUSE2,8,4,17
314,498464,4,FUSE0,7,FUSE1,7,FUSE2,7,4,17
279,500671,2,FUSE0,10,FUSE1,10,FUSE2,10,4,17
274,500756,1,FUSE0,9,FUSE1,9,FUSE2,10,4,17
102,500792,5,FUSE0,9,FUSE1,9,FUSE2,9,4,17
81,502664,4,FUSE0,9,FUSE1,9,FUSE2,8,4,17
254,502784,5,FUSE0,9,FUSE1,9,FUSE2,8,4,17
45,503790,2,FUSE0,7,FUSE1,8,FUSE2,8,4,17
315,504021,1,FUSE0,8,FUSE1,8,FUSE2,9,4,18
240,505056,1,FUSE0,8,FUSE1,9,FUSE2,9,4,18
173,505852,1,FUSE0,8,FUSE1,8,FUSE2,10,4,18
241,508693,2,FUSE0,8,FUSE1,8,FUSE2,9,4,18
7,509468,1,FUSE0,8,FUSE1,8,FUSE2,9,4,18
36,513266,1,FUSE0,10,FUSE1,10,FUSE2,10,4,18
106,514244,2,FUSE0,9,FUSE1,9,FUSE2,10,4,18
33,515983,1,FUSE0,9,FUSE1,9,FUSE2,8,4,18
198,517765,1,FUSE0,7,FUSE1,7,FUSE2,7,4,18
211,518909,1,FUSE0,8,FUSE1,8,FUSE2,8,4,18
64,519482,1,FUSE0,9,FUSE1,9,FUSE2,9,4,18
284,521037,1,FUSE0,7,FUSE1,7,FUSE2,8,4,18
90,521462,1,FUSE0,8,FUSE1,8,FUSE2,9,4,18
92,521895,1,FUSE0,8,FUSE1,8,FUSE2,9,4,18
78,522782,3,FUSE0,9,FUSE1,9,FUSE2,9,4,18
21,523275,3,FUSE0,7,FUSE1,7,FUSE2,8,4,18
270,523893,1,FUSE0,9,FUSE1,9,FUSE2,8,4,18
166,525378,1,FUSE0,10,FUSE1,9,FUSE2,10,4,19
32,525940,1,FUSE0,7,FUSE1,7,FUSE2,7,4,19
55,529526,1,FUSE0,9,FUSE1,9,FUSE2,10,4,19
313,533617,1,FUSE0,7,FUSE1,7,FUSE2,7,4,19
71,533896,1,FUSE0,9,FUSE1,9,FUSE2,8,4,19
196,534193,4,FUSE0,9,FUSE1,9,FUSE2,10,4,19
245,535731,1,FUSE0,8,FUSE1,8,FUSE2,9,4,19
152,535844,3,FUSE0,8,FUSE1,8,FUSE2,7,4,19
68,536703,1,FUSE0,9,FUSE1,9,FUSE2,9,4,19
257,537812,1,FUSE0,9,FUSE1,9,FUSE2,8,4,19
272,540136,2,FUSE0,10,FUSE1,10,FUSE2,10,4,19
280,542031,1,FUSE0,7,FUSE1,7,FUSE2,8,4,19
350,543052,1,FUSE0,7,FUSE1,7,FUSE2,8,4,19
248,547939,3,FUSE0,8,FUSE1,8,FUSE2,9,4,19
214,548014,1,FUSE0,9,FUSE1,9,FUSE2,8,4,19
326,549938,1,FUSE0,10,FUSE1,10,FUSE2,9,4,19
88,550515,2,FUSE0,9,FUSE1,9,FUSE2,8,4,19
348,551244,1,FUSE0,8,FUSE1,8,FUSE2,8,4,20
156,551514,1,FUSE0,8,FUSE1,7,FUSE2,8,4,20
75,551650,1,FUSE0,9,FUSE1,9,FUSE2,10,4,20
72,553776,1,FUSE0,8,FUSE1,8,FUSE2,9,4,20
309,554920,1,FUSE0,8,FUSE1,8,FUSE2,8,4,20
231,558448,2,FUSE0,8,FUSE1,8,FUSE2,9,4,20
12,558508,3,FUSE0,10,FUSE1,10,FUSE2,9,4,20
148,560010,1,FUSE0,7,FUSE1,7,FUSE2,7,4,20
277,560730,3,FUSE0,8,FUSE1,8,FUSE2,8,4,20
299,561043,1,FUSE0,9,FUSE1,9,FUSE2,8,4,20
111,561272,1,FUSE0,9,FUSE1,9,FUSE2,9,4,20
86,561442,2,FUSE0,9,FUSE1,9,FUSE2,10,4,20
30,562490,3,FUSE0,8,FUSE1,8,FUSE2,9,4,20
40,563891,1,FUSE0,9,FUSE1,9,FUSE2,9,4,20
126,564718,2,FUSE0,8,FUSE1,8,FUSE2,8,4,20
329,567142,1,FUSE0,7,FUSE1,7,FUSE2,7,4,20
164,571756,2,FUSE0,9,FUSE1,9,FUSE2,8,4,20
57,574128,5,FUSE0,9,FUSE1,8,FUSE2,9,4,20
266,574456,1,FUSE0,8,FUSE1,8,FUSE2,9,5,21
