order_id,due date,priority,variant0,quantity0,variant1,quantity1,variant2,quantity2
161,445031,3,FUSE0,9,FUSE1,9,FUSE2,9
162,163091,1,FUSE0,7,FUSE1,7,FUSE2,7
163,444049,1,FUSE0,8,FUSE1,7,FUSE2,8
164,327909,1,FUSE0,7,FUSE1,7,FUSE2,8
165,440861,1,FUSE0,7,FUSE1,7,FUSE2,8
166,554962,1,FUSE0,7,FUSE1,7,FUSE2,6
167,492390,1,FUSE0,9,FUSE1,9,FUSE2,8
168,343584,1,FUSE0,7,FUSE1,7,FUSE2,8
169,263376,4,FUSE0,6,FUSE1,6,FUSE2,7
170,332580,1,FUSE0,9,FUSE1,9,FUSE2,10
171,267865,1,FUSE0,10,FUSE1,10,FUSE2,10
172,447537,2,FUSE0,10,FUSE1,10,FUSE2,11
173,412265,1,FUSE0,10,FUSE1,10,FUSE2,9
174,91878,1,FUSE0,9,FUSE1,9,FUSE2,9
175,428420,1,FUSE0,10,FUSE1,10,FUSE2,10
176,203786,5,FUSE0,8,FUSE1,8,FUSE2,9
177,333901,1,FUSE0,9,FUSE1,9,FUSE2,9
178,377877,2,FUSE0,9,FUSE1,9,FUSE2,8
179,143845,1,FUSE0,7,FUSE1,8,FUSE2,8
180,29417,1,FUSE0,8,FUSE1,8,FUSE2,9
181,133085,1,FUSE0,7,FUSE1,7,FUSE2,7
182,475246,1,FUSE0,9,FUSE1,9,FUSE2,10
183,46665,2,FUSE0,8,FUSE1,8,FUSE2,7
184,205447,1,FUSE0,10,FUSE1,10,FUSE2,10
185,540553,1,FUSE0,9,FUSE1,9,FUSE2,8
186,568747,2,FUSE0,8,FUSE1,7,FUSE2,8
187,420137,1,FUSE0,9,FUSE1,9,FUSE2,10
188,563858,1,FUSE0,8,FUSE1,8,FUSE2,7
189,158621,3,FUSE0,7,FUSE1,7,FUSE2,8
190,388526,3,FUSE0,9,FUSE1,9,FUSE2,8
191,291152,1,FUSE0,8,FUSE1,8,FUSE2,8
192,376896,3,FUSE0,8,FUSE1,8,FUSE2,8
193,241703,1,FUSE0,8,FUSE1,8,FUSE2,9
194,484888,1,FUSE0,10,FUSE1,10,FUSE2,10
195,453136,1,FUSE0,9,FUSE1,9,FUSE2,9
196,16919,3,FUSE0,9,FUSE1,9,FUSE2,9
197,215356,1,FUSE0,9,FUSE1,9,FUSE2,8
198,45882,1,FUSE0,8,FUSE1,8,FUSE2,8
199,244319,1,FUSE0,9,FUSE1,9,FUSE2,8
200,379385,2,FUSE0,8,FUSE1,8,FUSE2,9
201,107068,1,FUSE0,9,FUSE1,9,FUSE2,10
202,141494,1,FUSE0,9,FUSE1,9,FUSE2,9
203,249073,4,FUSE0,9,FUSE1,9,FUSE2,10
204,124009,1,FUSE0,8,FUSE1,8,FUSE2,7
205,304494,3,FUSE0,8,FUSE1,8,FUSE2,7
206,524248,4,FUSE0,7,FUSE1,7,FUSE2,7
207,304218,1,FUSE0,8,FUSE1,8,FUSE2,9
208,484615,1,FUSE0,8,FUSE1,8,FUSE2,8
209,174498,2,FUSE0,9,FUSE1,9,FUSE2,10
210,292524,1,FUSE0,8,FUSE1,8,FUSE2,7
211,163821,1,FUSE0,9,FUSE1,8,FUSE2,9
212,283131,4,FUSE0,7,FUSE1,7,FUSE2,8
213,192227,1,FUSE0,8,FUSE1,8,FUSE2,8
214,336845,1,FUSE0,6,FUSE1,6,FUSE2,7
215,418923,1,FUSE0,8,FUSE1,8,FUSE2,7
216,69915,1,FUSE0,9,FUSE1,8,FUSE2,9
217,103822,1,FUSE0,9,FUSE1,9,FUSE2,9
218,38388,1,FUSE0,7,FUSE1,7,FUSE2,8
219,170168,4,FUSE0,10,FUSE1,10,FUSE2,11
220,121207,1,FUSE0,8,FUSE1,8,FUSE2,7
221,95837,1,FUSE0,8,FUSE1,8,FUSE2,8
222,134118,1,FUSE0,10,FUSE1,10,FUSE2,10
223,564267,2,FUSE0,8,FUSE1,8,FUSE2,9
224,385840,3,FUSE0,8,FUSE1,8,FUSE2,9
225,226402,4,FUSE0,9,FUSE1,9,FUSE2,9
226,567544,1,FUSE0,7,FUSE1,7,FUSE2,7
227,81066,1,FUSE0,9,FUSE1,9,FUSE2,8
228,270776,4,FUSE0,9,FUSE1,9,FUSE2,10
229,434029,1,FUSE0,9,FUSE1,9,FUSE2,8
230,65640,3,FUSE0,8,FUSE1,8,FUSE2,9
231,326375,1,FUSE0,8,FUSE1,8,FUSE2,9
232,58070,1,FUSE0,7,FUSE1,7,FUSE2,8
233,143260,1,FUSE0,7,FUSE1,7,FUSE2,7
234,338910,1,FUSE0,8,FUSE1,8,FUSE2,9
235,32802,1,FUSE0,8,FUSE1,7,FUSE2,8
236,424548,1,FUSE0,8,FUSE1,8,FUSE2,8
237,124687,1,FUSE0,10,FUSE1,10,FUSE2,9
238,263860,2,FUSE0,8,FUSE1,8,FUSE2,8
239,176315,1,FUSE0,8,FUSE1,8,FUSE2,7
240,78719,1,FUSE0,9,FUSE1,9,FUSE2,9
241,253500,1,FUSE0,8,FUSE1,7,FUSE2,8
242,417241,1,FUSE0,8,FUSE1,8,FUSE2,7
243,85828,1,FUSE0,8,FUSE1,8,FUSE2,7
244,216115,5,FUSE0,8,FUSE1,9,FUSE2,9
245,121952,1,FUSE0,9,FUSE1,9,FUSE2,9
246,145320,1,FUSE0,7,FUSE1,7,FUSE2,8
247,345789,1,FUSE0,9,FUSE1,8,FUSE2,9
248,282802,1,FUSE0,10,FUSE1,10,FUSE2,9
249,564940,1,FUSE0,9,FUSE1,9,FUSE2,9
250,114955,1,FUSE0,8,FUSE1,8,FUSE2,9
251,91540,5,FUSE0,7,FUSE1,7,FUSE2,6
252,371109,1,FUSE0,9,FUSE1,8,FUSE2,9
253,520599,3,FUSE0,8,FUSE1,8,FUSE2,10
254,393683,2,FUSE0,7,FUSE1,7,FUSE2,8
255,211598,1,FUSE0,9,FUSE1,9,FUSE2,10
256,446974,1,FUSE0,7,FUSE1,7,FUSE2,7
257,170188,1,FUSE0,7,FUSE1,7,FUSE2,8
258,393853,1,FUSE0,8,FUSE1,8,FUSE2,7
259,179144,1,FUSE0,8,FUSE1,8,FUSE2,9
260,302456,1,FUSE0,10,FUSE1,10,FUSE2,10
261,433443,1,FUSE0,8,FUSE1,8,FUSE2,8
262,31950,2,FUSE0,9,FUSE1,9,FUSE2,9
263,244562,4,FUSE0,10,FUSE1,10,FUSE2,9
264,394956,1,FUSE0,9,FUSE1,9,FUSE2,8
265,368135,1,FUSE0,8,FUSE1,8,FUSE2,8
266,107723,1,FUSE0,9,FUSE1,9,FUSE2,8
267,41507,2,FUSE0,7,FUSE1,8,FUSE2,8
268,13443,2,FUSE0,8,FUSE1,8,FUSE2,7
269,272112,1,FUSE0,10,FUSE1,9,FUSE2,10
270,101444,3,FUSE0,9,FUSE1,9,FUSE2,10
271,366467,2,FUSE0,8,FUSE1,8,FUSE2,9
272,138675,1,FUSE0,8,FUSE1,8,FUSE2,8
273,296963,2,FUSE0,8,FUSE1,8,FUSE2,7
274,330537,4,FUSE0,8,FUSE1,8,FUSE2,8
275,502245,1,FUSE0,7,FUSE1,7,FUSE2,7
276,373976,1,FUSE0,9,FUSE1,8,FUSE2,9
277,203329,1,FUSE0,9,FUSE1,9,FUSE2,10
278,274827,4,FUSE0,8,FUSE1,8,FUSE2,9
279,128452,1,FUSE0,8,FUSE1,8,FUSE2,9
280,461406,1,FUSE0,7,FUSE1,7,FUSE2,8
281,236530,4,FUSE0,10,FUSE1,10,FUSE2,9
282,218164,1,FUSE0,7,FUSE1,7,FUSE2,7
283,509304,2,FUSE0,9,FUSE1,9,FUSE2,10
284,400367,1,FUSE0,7,FUSE1,7,FUSE2,8
285,74676,1,FUSE0,8,FUSE1,8,FUSE2,8
286,305387,1,FUSE0,8,FUSE1,8,FUSE2,9
287,204078,1,FUSE0,8,FUSE1,8,FUSE2,10
288,373466,1,FUSE0,8,FUSE1,8,FUSE2,8
289,185240,3,FUSE0,8,FUSE1,8,FUSE2,9
290,481926,1,FUSE0,8,FUSE1,8,FUSE2,8
291,327961,2,FUSE0,9,FUSE1,9,FUSE2,8
292,556352,1,FUSE0,7,FUSE1,8,FUSE2,8
293,213021,4,FUSE0,8,FUSE1,8,FUSE2,9
294,142064,1,FUSE0,8,FUSE1,8,FUSE2,8
295,281412,1,FUSE0,9,FUSE1,8,FUSE2,9
296,135027,1,FUSE0,9,FUSE1,9,FUSE2,9
297,399335,1,FUSE0,9,FUSE1,8,FUSE2,9
298,50753,1,FUSE0,9,FUSE1,9,FUSE2,10
299,89323,1,FUSE0,6,FUSE1,6,FUSE2,7
300,32406,1,FUSE0,8,FUSE1,8,FUSE2,9
301,335023,1,FUSE0,10,FUSE1,10,FUSE2,9
302,45443,1,FUSE0,9,FUSE1,9,FUSE2,9
303,147227,1,FUSE0,8,FUSE1,8,FUSE2,8
304,308769,1,FUSE0,8,FUSE1,9,FUSE2,9
305,517763,1,FUSE0,8,FUSE1,8,FUSE2,9
306,210712,1,FUSE0,9,FUSE1,9,FUSE2,10
307,501476,1,FUSE0,8,FUSE1,8,FUSE2,8
308,122105,2,FUSE0,8,FUSE1,8,FUSE2,9
309,202487,1,FUSE0,9,FUSE1,9,FUSE2,8
310,51376,1,FUSE0,9,FUSE1,9,FUSE2,8
311,203167,1,FUSE0,10,FUSE1,10,FUSE2,10
312,244004,1,FUSE0,9,FUSE1,9,FUSE2,9
313,569329,1,FUSE0,9,FUSE1,8,FUSE2,9
314,424674,1,FUSE0,10,FUSE1,10,FUSE2,9
315,448592,1,FUSE0,8,FUSE1,8,FUSE2,8
316,553715,1,FUSE0,8,FUSE1,8,FUSE2,9
317,485246,1,FUSE0,8,FUSE1,7,FUSE2,8
318,507497,2,FUSE0,8,FUSE1,8,FUSE2,9
319,394972,1,FUSE0,8,FUSE1,7,FUSE2,8
320,163658,3,FUSE0,7,FUSE1,7,FUSE2,9
321,118385,2,FUSE0,9,FUSE1,9,FUSE2,10
322,222919,3,FUSE0,10,FUSE1,10,FUSE2,10
323,59719,3,FUSE0,9,FUSE1,8,FUSE2,9
324,312434,3,FUSE0,8,FUSE1,8,FUSE2,9
325,237900,1,FUSE0,9,FUSE1,9,FUSE2,9
326,165354,1,FUSE0,9,FUSE1,9,FUSE2,8
327,133788,3,FUSE0,8,FUSE1,8,FUSE2,9
328,566370,5,FUSE0,8,FUSE1,7,FUSE2,8
329,256956,1,FUSE0,7,FUSE1,8,FUSE2,8
330,143034,1,FUSE0,8,FUSE1,8,FUSE2,8
331,257231,2,FUSE0,8,FUSE1,8,FUSE2,7
332,315153,4,FUSE0,9,FUSE1,9,FUSE2,8
333,271693,1,FUSE0,9,FUSE1,9,FUSE2,8
334,232697,1,FUSE0,7,FUSE1,7,FUSE2,8
335,479336,3,FUSE0,8,FUSE1,8,FUSE2,9
336,426358,1,FUSE0,8,FUSE1,8,FUSE2,7
337,204854,1,FUSE0,8,FUSE1,7,FUSE2,8
338,566992,1,FUSE0,8,FUSE1,8,FUSE2,7
339,137381,1,FUSE0,9,FUSE1,10,FUSE2,10
340,357295,1,FUSE0,8,FUSE1,7,FUSE2,8
341,294450,1,FUSE0,8,FUSE1,8,FUSE2,9
342,388148,1,FUSE0,9,FUSE1,8,FUSE2,9
343,36515,1,FUSE0,10,FUSE1,10,FUSE2,9
344,406298,1,FUSE0,9,FUSE1,9,FUSE2,10
345,477090,1,FUSE0,7,FUSE1,7,FUSE2,8
346,119393,1,FUSE0,10,FUSE1,10,FUSE2,11
347,382963,2,FUSE0,8,FUSE1,8,FUSE2,8
348,566942,1,FUSE0,8,FUSE1,8,FUSE2,8
349,429847,1,FUSE0,8,FUSE1,8,FUSE2,9
350,108042,2,FUSE0,7,FUSE1,7,FUSE2,6
