order_id,due date,priority,variant0,quantity0,variant1,quantity1,variant2,quantity2,planned_week,planned_day
36,62595,1,FUSE0,8,FUSE1,8,FUSE2,8,1,3
304,64193,1,FUSE0,8,FUSE1,8,FUSE2,9,1,3
341,65845,5,FUSE0,8,FUSE1,8,FUSE2,8,1,3
202,66291,1,FUSE0,10,FUSE1,10,FUSE2,10,1,3
344,67593,1,FUSE0,8,FUSE1,8,FUSE2,7,1,3
1,67959,3,FUSE0,9,FUSE1,9,FUSE2,8,1,3
39,68021,1,FUSE0,8,FUSE1,8,FUSE2,9,1,3
32,70915,2,FUSE0,7,FUSE1,7,FUSE2,8,1,3
80,73540,3,FUSE0,8,FUSE1,8,FUSE2,7,1,3
88,74635,4,FUSE0,9,FUSE1,8,FUSE2,9,1,3
167,77627,1,FUSE0,8,FUSE1,8,FUSE2,9,1,3
322,78311,1,FUSE0,8,FUSE1,8,FUSE2,8,1,3
275,80902,2,FUSE0,6,FUSE1,6,FUSE2,6,1,3
311,83500,2,FUSE0,9,FUSE1,9,FUSE2,8,1,3
134,84143,3,FUSE0,7,FUSE1,7,FUSE2,7,1,3
212,84325,2,FUSE0,9,FUSE1,9,FUSE2,10,1,3
46,85436,1,FUSE0,8,FUSE1,8,FUSE2,9,1,3
256,85804,1,FUSE0,9,FUSE1,9,FUSE2,9,1,4
29,87556,3,FUSE0,9,FUSE1,9,FUSE2,10,1,4
200,87700,1,FUSE0,8,FUSE1,8,FUSE2,9,1,4
194,87990,1,FUSE0,8,FUSE1,8,FUSE2,7,1,4
303,91925,1,FUSE0,8,FUSE1,8,FUSE2,9,1,4
126,92790,1,FUSE0,9,FUSE1,9,FUSE2,8,1,4
316,95330,2,FUSE0,9,FUSE1,9,FUSE2,11,1,4
104,95785,1,FUSE0,7,FUSE1,7,FUSE2,7,1,4
107,99779,1,FUSE0,7,FUSE1,7,FUSE2,7,1,4
8,99887,1,FUSE0,8,FUSE1,8,FUSE2,9,1,4
24,100084,4,FUSE0,8,FUSE1,8,FUSE2,9,1,4
67,103876,1,FUSE0,7,FUSE1,7,FUSE2,6,1,4
59,104278,3,FUSE0,7,FUSE1,7,FUSE2,8,1,4
106,105909,3,FUSE0,8,FUSE1,8,FUSE2,8,1,4
6,106008,2,FUSE0,9,FUSE1,9,FUSE2,8,1,4
176,107374,2,FUSE0,9,FUSE1,9,FUSE2,8,1,4
152,110790,4,FUSE0,7,FUSE1,7,FUSE2,6,1,4
299,111769,1,FUSE0,10,FUSE1,10,FUSE2,10,1,4
223,115519,2,FUSE0,9,FUSE1,9,FUSE2,10,1,5
343,120075,4,FUSE0,9,FUSE1,9,FUSE2,10,1,5
241,120507,2,FUSE0,11,FUSE1,11,FUSE2,11,1,5
97,120745,1,FUSE0,9,FUSE1,9,FUSE2,8,1,5
21,121563,5,FUSE0,9,FUSE1,9,FUSE2,9,1,5
116,124540,3,FUSE0,9,FUSE1,8,FUSE2,9,1,5
115,125793,1,FUSE0,8,FUSE1,8,FUSE2,7,1,5
34,133079,1,FUSE0,8,FUSE1,9,FUSE2,9,1,5
135,135344,2,FUSE0,8,FUSE1,8,FUSE2,7,1,5
118,143355,1,FUSE0,7,FUSE1,7,FUSE2,6,1,5
346,145296,1,FUSE0,8,FUSE1,7,FUSE2,8,1,5
231,151148,1,FUSE0,9,FUSE1,9,FUSE2,10,1,5
323,151663,1,FUSE0,9,FUSE1,9,FUSE2,9,1,5
68,151976,1,FUSE0,9,FUSE1,9,FUSE2,9,1,5
129,153497,2,FUSE0,8,FUSE1,9,FUSE2,9,1,5
52,155474,3,FUSE0,9,FUSE1,8,FUSE2,9,1,5
74,155528,3,FUSE0,8,FUSE1,8,FUSE2,8,2,6
230,157934,1,FUSE0,7,FUSE1,7,FUSE2,7,2,6
207,158568,1,FUSE0,8,FUSE1,8,FUSE2,8,2,6
279,162506,1,FUSE0,8,FUSE1,8,FUSE2,8,2,6
33,162944,1,FUSE0,10,FUSE1,9,FUSE2,10,2,6
288,164451,1,FUSE0,9,FUSE1,9,FUSE2,8,2,6
173,165269,1,FUSE0,9,FUSE1,9,FUSE2,8,2,6
260,167107,2,FUSE0,8,FUSE1,8,FUSE2,9,2,6
98,167628,1,FUSE0,9,FUSE1,9,FUSE2,10,2,6
345,169244,2,FUSE0,8,FUSE1,8,FUSE2,9,2,6
249,169601,3,FUSE0,8,FUSE1,8,FUSE2,9,2,6
92,170787,1,FUSE0,8,FUSE1,8,FUSE2,8,2,6
227,171954,1,FUSE0,9,FUSE1,9,FUSE2,9,2,6
9,172144,1,FUSE0,8,FUSE1,8,FUSE2,8,2,6
133,173231,5,FUSE0,9,FUSE1,9,FUSE2,9,2,6
57,176159,2,FUSE0,9,FUSE1,8,FUSE2,9,2,6
342,179433,3,FUSE0,9,FUSE1,9,FUSE2,9,2,6
332,182778,1,FUSE0,9,FUSE1,9,FUSE2,9,2,7
169,191173,1,FUSE0,9,FUSE1,9,FUSE2,9,2,7
140,197464,2,FUSE0,8,FUSE1,8,FUSE2,9,2,7
321,197594,3,FUSE0,7,FUSE1,7,FUSE2,8,2,7
99,201252,2,FUSE0,9,FUSE1,8,FUSE2,9,2,7
156,203034,2,FUSE0,8,FUSE1,8,FUSE2,7,2,7
187,207884,1,FUSE0,8,FUSE1,8,FUSE2,8,2,7
76,207896,1,FUSE0,9,FUSE1,9,FUSE2,9,2,7
81,210761,1,FUSE0,8,FUSE1,9,FUSE2,9,2,7
35,212570,1,FUSE0,9,FUSE1,10,FUSE2,10,2,7
320,212851,2,FUSE0,8,FUSE1,9,FUSE2,9,2,7
211,215561,5,FUSE0,7,FUSE1,7,FUSE2,8,2,7
38,221948,5,FUSE0,8,FUSE1,8,FUSE2,9,2,7
174,225281,2,FUSE0,7,FUSE1,7,FUSE2,7,2,7
113,225741,1,FUSE0,9,FUSE1,9,FUSE2,10,2,7
270,225967,1,FUSE0,9,FUSE1,9,FUSE2,8,2,7
84,227094,3,FUSE0,9,FUSE1,9,FUSE2,9,2,7
23,227912,1,FUSE0,7,FUSE1,7,FUSE2,7,2,7
48,229576,2,FUSE0,7,FUSE1,7,FUSE2,9,2,8
139,229862,1,FUSE0,8,FUSE1,8,FUSE2,7,2,8
232,229916,1,FUSE0,9,FUSE1,9,FUSE2,8,2,8
162,232648,1,FUSE0,9,FUSE1,9,FUSE2,9,2,8
285,233774,1,FUSE0,7,FUSE1,7,FUSE2,6,2,8
347,235108,3,FUSE0,7,FUSE1,7,FUSE2,8,2,8
258,235823,1,FUSE0,9,FUSE1,9,FUSE2,8,2,8
281,236641,1,FUSE0,8,FUSE1,8,FUSE2,8,2,8
87,244998,4,FUSE0,9,FUSE1,9,FUSE2,9,2,8
250,244999,1,FUSE0,10,FUSE1,9,FUSE2,10,2,8
315,245810,1,FUSE0,9,FUSE1,8,FUSE2,9,2,8
26,246334,1,FUSE0,8,FUSE1,8,FUSE2,8,2,8
236,248517,2,FUSE0,9,FUSE1,9,FUSE2,8,2,8
334,249490,1,FUSE0,8,FUSE1,8,FUSE2,9,2,8
45,249881,1,FUSE0,8,FUSE1,8,FUSE2,8,2,8
159,250834,1,FUSE0,8,FUSE1,8,FUSE2,9,2,8
309,253499,3,FUSE0,10,FUSE1,10,FUSE2,9,2,8
103,254970,4,FUSE0,8,FUSE1,8,FUSE2,9,2,9
216,259996,1,FUSE0,8,FUSE1,8,FUSE2,9,2,9
293,263614,1,FUSE0,8,FUSE1,8,FUSE2,7,2,9
240,265732,1,FUSE0,8,FUSE1,8,FUSE2,9,2,9
166,266085,1,FUSE0,7,FUSE1,7,FUSE2,7,2,9
37,266578,5,FUSE0,9,FUSE1,9,FUSE2,10,2,9
244,268669,1,FUSE0,7,FUSE1,7,FUSE2,8,2,9
164,270504,4,FUSE0,9,FUSE1,9,FUSE2,10,2,9
221,270858,4,FUSE0,9,FUSE1,9,FUSE2,10,2,9
255,271045,1,FUSE0,8,FUSE1,8,FUSE2,7,2,9
66,272354,3,FUSE0,8,FUSE1,8,FUSE2,8,2,9
30,272654,1,FUSE0,8,FUSE1,8,FUSE2,8,2,9
210,272667,5,FUSE0,8,FUSE1,8,FUSE2,8,2,9
58,273381,5,FUSE0,8,FUSE1,8,FUSE2,7,2,9
310,275528,1,FUSE0,9,FUSE1,8,FUSE2,9,2,9
141,277850,1,FUSE0,9,FUSE1,9,FUSE2,9,2,9
314,278497,1,FUSE0,8,FUSE1,8,FUSE2,8,2,9
121,278544,1,FUSE0,8,FUSE1,8,FUSE2,7,2,9
180,282224,2,FUSE0,8,FUSE1,8,FUSE2,7,2,10
307,282320,1,FUSE0,9,FUSE1,9,FUSE2,8,2,10
157,282813,2,FUSE0,9,FUSE1,9,FUSE2,9,2,10
276,283542,5,FUSE0,7,FUSE1,8,FUSE2,8,2,10
143,284154,4,FUSE0,8,FUSE1,8,FUSE2,9,2,10
138,286157,2,FUSE0,9,FUSE1,9,FUSE2,10,2,10
183,287385,2,FUSE0,10,FUSE1,10,FUSE2,9,2,10
278,288064,1,FUSE0,10,FUSE1,10,FUSE2,9,2,10
177,290411,1,FUSE0,9,FUSE1,9,FUSE2,9,2,10
111,290520,1,FUSE0,9,FUSE1,9,FUSE2,10,2,10
44,291445,1,FUSE0,8,FUSE1,8,FUSE2,8,2,10
242,291834,5,FUSE0,8,FUSE1,8,FUSE2,8,2,10
234,292880,1,FUSE0,9,FUSE1,9,FUSE2,9,2,10
112,293380,1,FUSE0,9,FUSE1,9,FUSE2,9,2,10
220,298733,1,FUSE0,9,FUSE1,9,FUSE2,8,2,10
295,302716,1,FUSE0,9,FUSE1,9,FUSE2,9,2,10
110,304423,1,FUSE0,9,FUSE1,9,FUSE2,10,2,10
171,306584,5,FUSE0,8,FUSE1,8,FUSE2,8,3,11
71,309078,1,FUSE0,9,FUSE1,9,FUSE2,9,3,11
179,309391,2,FUSE0,9,FUSE1,9,FUSE2,10,3,11
128,309526,1,FUSE0,9,FUSE1,9,FUSE2,10,3,11
109,309671,1,FUSE0,9,FUSE1,9,FUSE2,8,3,11
117,309936,1,FUSE0,9,FUSE1,9,FUSE2,8,3,11
333,312934,3,FUSE0,7,FUSE1,7,FUSE2,6,3,11
319,313969,1,FUSE0,8,FUSE1,8,FUSE2,8,3,11
127,314286,1,FUSE0,8,FUSE1,8,FUSE2,9,3,11
261,314868,5,FUSE0,9,FUSE1,9,FUSE2,9,3,11
124,315063,1,FUSE0,9,FUSE1,8,FUSE2,9,3,11
165,316849,2,FUSE0,8,FUSE1,9,FUSE2,9,3,11
228,317244,1,FUSE0,9,FUSE1,8,FUSE2,9,3,11
155,317767,3,FUSE0,9,FUSE1,9,FUSE2,9,3,11
222,318333,4,FUSE0,8,FUSE1,8,FUSE2,9,3,11
63,319542,1,FUSE0,8,FUSE1,8,FUSE2,7,3,11
93,320713,3,FUSE0,7,FUSE1,7,FUSE2,8,3,11
148,322920,1,FUSE0,6,FUSE1,6,FUSE2,7,3,12
14,325362,1,FUSE0,8,FUSE1,8,FUSE2,9,3,12
130,328758,2,FUSE0,9,FUSE1,9,FUSE2,8,3,12
337,329179,1,FUSE0,8,FUSE1,7,FUSE2,8,3,12
13,332129,1,FUSE0,8,FUSE1,9,FUSE2,9,3,12
61,332219,2,FUSE0,8,FUSE1,8,FUSE2,7,3,12
301,332914,1,FUSE0,8,FUSE1,8,FUSE2,7,3,12
335,335069,1,FUSE0,8,FUSE1,8,FUSE2,9,3,12
340,335961,3,FUSE0,8,FUSE1,8,FUSE2,9,3,12
40,337310,2,FUSE0,9,FUSE1,9,FUSE2,9,3,12
123,342715,3,FUSE0,8,FUSE1,8,FUSE2,9,3,12
213,344377,1,FUSE0,10,FUSE1,10,FUSE2,10,3,12
208,346982,1,FUSE0,9,FUSE1,8,FUSE2,9,3,12
153,354746,3,FUSE0,9,FUSE1,9,FUSE2,10,3,12
201,356940,3,FUSE0,9,FUSE1,9,FUSE2,9,3,12
161,359766,1,FUSE0,7,FUSE1,7,FUSE2,7,3,12
219,360159,1,FUSE0,8,FUSE1,9,FUSE2,8,3,12
137,361138,1,FUSE0,9,FUSE1,9,FUSE2,9,3,13
42,362774,1,FUSE0,9,FUSE1,9,FUSE2,10,3,13
119,364802,2,FUSE0,9,FUSE1,9,FUSE2,9,3,13
195,369586,1,FUSE0,7,FUSE1,7,FUSE2,7,3,13
27,369964,1,FUSE0,8,FUSE1,8,FUSE2,9,3,13
284,370315,3,FUSE0,8,FUSE1,8,FUSE2,9,3,13
184,372099,1,FUSE0,7,FUSE1,7,FUSE2,8,3,13
199,376789,1,FUSE0,7,FUSE1,7,FUSE2,7,3,13
95,377592,1,FUSE0,10,FUSE1,9,FUSE2,10,3,13
53,380718,1,FUSE0,8,FUSE1,7,FUSE2,8,3,13
283,382467,1,FUSE0,8,FUSE1,8,FUSE2,9,3,13
196,384504,1,FUSE0,8,FUSE1,8,FUSE2,7,3,13
243,386385,2,FUSE0,7,FUSE1,7,FUSE2,8,3,13
160,387338,1,FUSE0,9,FUSE1,9,FUSE2,10,3,13
62,389667,1,FUSE0,9,FUSE1,9,FUSE2,10,3,13
43,389851,3,FUSE0,9,FUSE1,9,FUSE2,8,3,13
205,391094,1,FUSE0,8,FUSE1,8,FUSE2,9,3,13
198,391140,1,FUSE0,10,FUSE1,10,FUSE2,10,3,13
2,391235,1,FUSE0,9,FUSE1,9,FUSE2,9,3,14
4,391476,1,FUSE0,9,FUSE1,8,FUSE2,9,3,14
3,391807,1,FUSE0,7,FUSE1,7,FUSE2,8,3,14
31,394156,2,FUSE0,9,FUSE1,9,FUSE2,8,3,14
329,394526,1,FUSE0,9,FUSE1,9,FUSE2,10,3,14
192,396144,2,FUSE0,9,FUSE1,9,FUSE2,10,3,14
206,398833,1,FUSE0,9,FUSE1,9,FUSE2,8,3,14
282,400682,2,FUSE0,9,FUSE1,9,FUSE2,9,3,14
158,400805,1,FUSE0,10,FUSE1,10,FUSE2,9,3,14
286,403101,1,FUSE0,8,FUSE1,8,FUSE2,9,3,14
214,405377,1,FUSE0,8,FUSE1,8,FUSE2,7,3,14
182,407994,2,FUSE0,7,FUSE1,7,FUSE2,8,3,14
225,408880,1,FUSE0,8,FUSE1,8,FUSE2,8,3,14
348,410300,1,FUSE0,7,FUSE1,7,FUSE2,7,3,14
60,410591,1,FUSE0,8,FUSE1,8,FUSE2,8,3,14
50,410735,1,FUSE0,8,FUSE1,8,FUSE2,8,3,14
257,411145,1,FUSE0,7,FUSE1,7,FUSE2,8,3,14
229,413609,1,FUSE0,7,FUSE1,7,FUSE2,7,3,15
147,413696,1,FUSE0,8,FUSE1,8,FUSE2,8,3,15
254,418061,2,FUSE0,8,FUSE1,8,FUSE2,8,3,15
302,419018,1,FUSE0,5,FUSE1,6,FUSE2,6,3,15
327,420034,3,FUSE0,9,FUSE1,10,FUSE2,10,3,15
65,420598,1,FUSE0,9,FUSE1,9,FUSE2,9,3,15
287,421522,1,FUSE0,9,FUSE1,9,FUSE2,9,3,15
22,421531,4,FUSE0,8,FUSE1,8,FUSE2,8,3,15
233,421958,1,FUSE0,9,FUSE1,9,FUSE2,9,3,15
263,422076,1,FUSE0,9,FUSE1,8,FUSE2,9,3,15
41,422205,1,FUSE0,8,FUSE1,8,FUSE2,8,3,15
298,427471,1,FUSE0,8,FUSE1,8,FUSE2,8,3,15
91,428496,1,FUSE0,8,FUSE1,8,FUSE2,7,3,15
189,428717,2,FUSE0,7,FUSE1,7,FUSE2,8,3,15
12,428791,1,FUSE0,9,FUSE1,9,FUSE2,9,3,15
85,429473,2,FUSE0,10,FUSE1,10,FUSE2,9,3,15
136,431841,1,FUSE0,9,FUSE1,9,FUSE2,8,3,15
54,436940,1,FUSE0,8,FUSE1,8,FUSE2,8,4,16
17,436995,1,FUSE0,10,FUSE1,10,FUSE2,9,4,16
226,440179,1,FUSE0,8,FUSE1,8,FUSE2,8,4,16
204,442739,1,FUSE0,8,FUSE1,8,FUSE2,8,4,16
89,443056,1,FUSE0,8,FUSE1,8,FUSE2,7,4,16
25,443756,3,FUSE0,6,FUSE1,7,FUSE2,7,4,16
197,444021,1,FUSE0,8,FUSE1,8,FUSE2,8,4,16
108,444193,5,FUSE0,8,FUSE1,8,FUSE2,9,4,16
274,445061,4,FUSE0,8,FUSE1,8,FUSE2,8,4,16
19,445906,2,FUSE0,10,FUSE1,10,FUSE2,10,4,16
273,446897,1,FUSE0,8,FUSE1,8,FUSE2,8,4,16
142,448498,3,FUSE0,8,FUSE1,8,FUSE2,9,4,16
132,448800,1,FUSE0,8,FUSE1,8,FUSE2,7,4,16
64,450187,1,FUSE0,9,FUSE1,9,FUSE2,9,4,16
55,451513,3,FUSE0,8,FUSE1,8,FUSE2,9,4,16
296,451583,1,FUSE0,8,FUSE1,7,FUSE2,8,4,16
125,452220,2,FUSE0,8,FUSE1,8,FUSE2,8,4,16
75,453794,1,FUSE0,7,FUSE1,7,FUSE2,7,4,16
145,454403,1,FUSE0,8,FUSE1,8,FUSE2,7,4,17
101,454836,1,FUSE0,8,FUSE1,8,FUSE2,9,4,17
122,455439,1,FUSE0,8,FUSE1,8,FUSE2,8,4,17
217,455863,1,FUSE0,9,FUSE1,9,FUSE2,8,4,17
193,457751,1,FUSE0,10,FUSE1,10,FUSE2,11,4,17
350,460528,1,FUSE0,7,FUSE1,7,FUSE2,8,4,17
131,462157,1,FUSE0,9,FUSE1,9,FUSE2,10,4,17
259,465427,4,FUSE0,9,FUSE1,9,FUSE2,9,4,17
336,468446,1,FUSE0,9,FUSE1,9,FUSE2,9,4,17
248,471301,1,FUSE0,9,FUSE1,9,FUSE2,9,4,17
252,473279,1,FUSE0,10,FUSE1,10,FUSE2,10,4,17
150,475250,1,FUSE0,9,FUSE1,8,FUSE2,9,4,17
292,478043,1,FUSE0,10,FUSE1,10,FUSE2,9,4,17
268,478092,1,FUSE0,9,FUSE1,9,FUSE2,8,4,17
318,478293,3,FUSE0,8,FUSE1,8,FUSE2,9,4,17
294,478317,1,FUSE0,7,FUSE1,8,FUSE2,8,4,17
262,478687,1,FUSE0,8,FUSE1,9,FUSE2,9,4,17
191,480171,5,FUSE0,8,FUSE1,8,FUSE2,9,4,18
120,480445,1,FUSE0,8,FUSE1,8,FUSE2,8,4,18
267,481331,2,FUSE0,8,FUSE1,8,FUSE2,9,4,18
253,481953,1,FUSE0,7,FUSE1,7,FUSE2,8,4,18
305,482550,2,FUSE0,8,FUSE1,8,FUSE2,9,4,18
144,482775,3,FUSE0,7,FUSE1,7,FUSE2,8,4,18
218,484656,1,FUSE0,9,FUSE1,9,FUSE2,10,4,18
178,486428,2,FUSE0,8,FUSE1,8,FUSE2,7,4,18
237,490827,1,FUSE0,9,FUSE1,9,FUSE2,9,4,18
190,494002,3,FUSE0,8,FUSE1,8,FUSE2,9,4,18
338,494347,1,FUSE0,7,FUSE1,7,FUSE2,6,4,18
306,494439,1,FUSE0,8,FUSE1,8,FUSE2,8,4,18
291,497650,1,FUSE0,7,FUSE1,8,FUSE2,8,4,18
72,506599,2,FUSE0,9,FUSE1,9,FUSE2,9,4,18
324,509218,1,FUSE0,10,FUSE1,10,FUSE2,11,4,18
83,515473,1,FUSE0,7,FUSE1,7,FUSE2,8,4,18
105,516055,2,FUSE0,7,FUSE1,7,FUSE2,8,4,18
312,519817,2,FUSE0,8,FUSE1,8,FUSE2,8,4,18
70,520193,3,FUSE0,8,FUSE1,8,FUSE2,8,4,19
15,524436,5,FUSE0,8,FUSE1,8,FUSE2,7,4,19
331,524890,3,FUSE0,7,FUSE1,7,FUSE2,8,4,19
251,528657,1,FUSE0,9,FUSE1,9,FUSE2,9,4,19
313,528698,2,FUSE0,10,FUSE1,9,FUSE2,10,4,19
90,528820,1,FUSE0,9,FUSE1,9,FUSE2,9,4,19
51,530827,2,FUSE0,8,FUSE1,8,FUSE2,7,4,19
238,533699,2,FUSE0,8,FUSE1,8,FUSE2,8,4,19
20,535182,2,FUSE0,9,FUSE1,9,FUSE2,8,4,19
73,538545,2,FUSE0,6,FUSE1,6,FUSE2,7,4,19
247,539092,1,FUSE0,9,FUSE1,9,FUSE2,9,4,19
56,540176,1,FUSE0,9,FUSE1,9,FUSE2,10,4,19
245,540397,1,FUSE0,9,FUSE1,9,FUSE2,9,4,19
96,543756,1,FUSE0,9,FUSE1,9,FUSE2,9,4,19
163,544162,1,FUSE0,9,FUSE1,9,FUSE2,8,4,19
168,545494,1,FUSE0,7,FUSE1,7,FUSE2,8,4,19
203,546444,1,FUSE0,7,FUSE1,7,FUSE2,8,4,19
290,546830,5,FUSE0,8,FUSE1,8,FUSE2,8,4,20
100,547557,2,FUSE0,10,FUSE1,9,FUSE2,9,4,20
18,548492,1,FUSE0,9,FUSE1,9,FUSE2,10,4,20
269,553804,1,FUSE0,8,FUSE1,8,FUSE2,8,4,20
77,554962,5,FUSE0,8,FUSE1,9,FUSE2,9,4,20
330,556353,1,FUSE0,9,FUSE1,9,FUSE2,10,4,20
186,558702,1,FUSE0,8,FUSE1,8,FUSE2,7,4,20
215,561104,1,FUSE0,8,FUSE1,7,FUSE2,8,4,20
79,561331,1,FUSE0,8,FUSE1,8,FUSE2,8,4,20
149,561493,1,FUSE0,8,FUSE1,8,FUSE2,7,4,20
265,562300,1,FUSE0,9,FUSE1,9,FUSE2,8,4,20
239,563883,1,FUSE0,9,FUSE1,9,FUSE2,9,4,20
297,564820,1,FUSE0,9,FUSE1,8,FUSE2,9,4,20
264,567343,1,FUSE0,7,FUSE1,7,FUSE2,8,4,20
170,567949,2,FUSE0,8,FUSE1,8,FUSE2,8,4,20
114,568149,1,FUSE0,7,FUSE1,8,FUSE2,8,4,20
47,571085,4,FUSE0,8,FUSE1,8,FUSE2,7,4,20
154,571840,5,FUSE0,7,FUSE1,7,FUSE2,8,4,20
175,572833,1,FUSE0,10,FUSE1,10,FUSE2,12,5,21
