order_id,due date,priority,variant0,quantity0,variant1,quantity1,variant2,quantity2
36,513266,1,FUSE0,10,FUSE1,10,FUSE2,10
37,151953,1,FUSE0,9,FUSE1,9,FUSE2,8
38,421334,1,FUSE0,6,FUSE1,6,FUSE2,7
39,297691,1,FUSE0,10,FUSE1,10,FUSE2,9
40,563891,1,FUSE0,9,FUSE1,9,FUSE2,9
41,401749,2,FUSE0,9,FUSE1,9,FUSE2,10
42,381970,1,FUSE0,6,FUSE1,6,FUSE2,6
43,104302,2,FUSE0,8,FUSE1,8,FUSE2,8
44,461865,1,FUSE0,9,FUSE1,9,FUSE2,8
45,503790,2,FUSE0,7,FUSE1,8,FUSE2,8
46,301098,3,FUSE0,8,FUSE1,7,FUSE2,8
47,89717,1,FUSE0,8,FUSE1,8,FUSE2,8
48,309540,2,FUSE0,8,FUSE1,8,FUSE2,7
49,444217,1,FUSE0,8,FUSE1,8,FUSE2,7
50,467798,3,FUSE0,8,FUSE1,8,FUSE2,8
51,7564,1,FUSE0,8,FUSE1,8,FUSE2,8
52,58515,1,FUSE0,7,FUSE1,7,FUSE2,8
53,196796,1,FUSE0,9,FUSE1,9,FUSE2,10
54,347236,1,FUSE0,9,FUSE1,9,FUSE2,8
55,529526,1,FUSE0,9,FUSE1,9,FUSE2,10
56,477454,1,FUSE0,9,FUSE1,9,FUSE2,9
57,574128,5,FUSE0,9,FUSE1,8,FUSE2,9
58,322855,1,FUSE0,9,FUSE1,8,FUSE2,9
59,59874,1,FUSE0,8,FUSE1,8,FUSE2,9
60,198969,2,FUSE0,7,FUSE1,7,FUSE2,8
61,40665,2,FUSE0,9,FUSE1,9,FUSE2,10
62,260580,1,FUSE0,11,FUSE1,11,FUSE2,10
63,299101,3,FUSE0,9,FUSE1,9,FUSE2,8
64,519482,1,FUSE0,9,FUSE1,9,FUSE2,9
65,256341,1,FUSE0,8,FUSE1,8,FUSE2,9
66,325273,1,FUSE0,9,FUSE1,9,FUSE2,9
67,235553,1,FUSE0,8,FUSE1,8,FUSE2,8
68,536703,1,FUSE0,9,FUSE1,9,FUSE2,9
69,221772,4,FUSE0,8,FUSE1,8,FUSE2,7
70,244504,2,FUSE0,7,FUSE1,7,FUSE2,8
71,533896,1,FUSE0,9,FUSE1,9,FUSE2,8
72,553776,1,FUSE0,8,FUSE1,8,FUSE2,9
73,452184,1,FUSE0,8,FUSE1,8,FUSE2,7
74,430456,1,FUSE0,9,FUSE1,9,FUSE2,8
75,551650,1,FUSE0,9,FUSE1,9,FUSE2,10
76,76847,2,FUSE0,8,FUSE1,7,FUSE2,8
77,257531,1,FUSE0,8,FUSE1,8,FUSE2,9
78,522782,3,FUSE0,9,FUSE1,9,FUSE2,9
79,348979,1,FUSE0,8,FUSE1,8,FUSE2,9
80,222188,1,FUSE0,9,FUSE1,9,FUSE2,9
81,502664,4,FUSE0,9,FUSE1,9,FUSE2,8
82,331349,1,FUSE0,9,FUSE1,9,FUSE2,9
83,319907,4,FUSE0,8,FUSE1,8,FUSE2,8
84,28061,2,FUSE0,9,FUSE1,9,FUSE2,9
85,47584,1,FUSE0,8,FUSE1,8,FUSE2,8
86,561442,2,FUSE0,9,FUSE1,9,FUSE2,10
87,106509,1,FUSE0,7,FUSE1,7,FUSE2,8
88,550515,2,FUSE0,9,FUSE1,9,FUSE2,8
89,117732,1,FUSE0,8,FUSE1,8,FUSE2,9
90,521462,1,FUSE0,8,FUSE1,8,FUSE2,9
91,53792,1,FUSE0,8,FUSE1,8,FUSE2,9
92,521895,1,FUSE0,8,FUSE1,8,FUSE2,9
93,136517,3,FUSE0,7,FUSE1,7,FUSE2,7
94,194500,2,FUSE0,9,FUSE1,9,FUSE2,8
95,267034,1,FUSE0,8,FUSE1,8,FUSE2,7
96,428107,1,FUSE0,8,FUSE1,8,FUSE2,7
97,189842,1,FUSE0,8,FUSE1,8,FUSE2,7
98,385968,1,FUSE0,9,FUSE1,9,FUSE2,8
99,153998,2,FUSE0,9,FUSE1,9,FUSE2,9
100,129541,1,FUSE0,7,FUSE1,7,FUSE2,8
101,169026,1,FUSE0,8,FUSE1,8,FUSE2,8
102,500792,5,FUSE0,9,FUSE1,9,FUSE2,9
103,35129,1,FUSE0,8,FUSE1,8,FUSE2,7
104,298607,2,FUSE0,8,FUSE1,8,FUSE2,9
105,436553,3,FUSE0,7,FUSE1,7,FUSE2,7
106,514244,2,FUSE0,9,FUSE1,9,FUSE2,10
107,460788,3,FUSE0,9,FUSE1,9,FUSE2,9
108,431545,1,FUSE0,8,FUSE1,8,FUSE2,8
109,349573,1,FUSE0,7,FUSE1,7,FUSE2,6
110,10747,1,FUSE0,10,FUSE1,9,FUSE2,10
111,561272,1,FUSE0,9,FUSE1,9,FUSE2,9
112,447973,2,FUSE0,9,FUSE1,9,FUSE2,9
113,133465,5,FUSE0,8,FUSE1,8,FUSE2,9
114,231833,1,FUSE0,8,FUSE1,8,FUSE2,8
115,185104,2,FUSE0,9,FUSE1,9,FUSE2,8
116,45452,1,FUSE0,9,FUSE1,9,FUSE2,8
117,382812,3,FUSE0,7,FUSE1,7,FUSE2,8
118,145560,1,FUSE0,9,FUSE1,9,FUSE2,8
119,389217,1,FUSE0,8,FUSE1,8,FUSE2,8
120,200043,1,FUSE0,8,FUSE1,8,FUSE2,10
121,326778,1,FUSE0,9,FUSE1,8,FUSE2,9
122,452515,2,FUSE0,7,FUSE1,7,FUSE2,8
123,189637,1,FUSE0,8,FUSE1,8,FUSE2,7
124,142957,1,FUSE0,8,FUSE1,8,FUSE2,7
125,39897,3,FUSE0,9,FUSE1,9,FUSE2,8
126,564718,2,FUSE0,8,FUSE1,8,FUSE2,8
127,29963,1,FUSE0,9,FUSE1,9,FUSE2,10
128,335077,1,FUSE0,9,FUSE1,9,FUSE2,8
129,108841,1,FUSE0,9,FUSE1,9,FUSE2,10
130,419839,2,FUSE0,10,FUSE1,10,FUSE2,11
131,454914,1,FUSE0,9,FUSE1,9,FUSE2,9
132,491405,1,FUSE0,8,FUSE1,8,FUSE2,9
133,249654,1,FUSE0,8,FUSE1,8,FUSE2,9
134,99384,5,FUSE0,8,FUSE1,8,FUSE2,7
135,432694,3,FUSE0,9,FUSE1,9,FUSE2,8
136,436959,1,FUSE0,8,FUSE1,8,FUSE2,8
137,292315,1,FUSE0,8,FUSE1,8,FUSE2,9
138,110750,1,FUSE0,8,FUSE1,8,FUSE2,9
139,29834,1,FUSE0,9,FUSE1,9,FUSE2,10
140,216150,1,FUSE0,7,FUSE1,7,FUSE2,8
141,446376,1,FUSE0,8,FUSE1,8,FUSE2,8
142,123587,1,FUSE0,9,FUSE1,9,FUSE2,9
143,73787,1,FUSE0,9,FUSE1,9,FUSE2,10
144,162911,2,FUSE0,7,FUSE1,7,FUSE2,9
145,399892,1,FUSE0,7,FUSE1,7,FUSE2,7
146,361977,1,FUSE0,9,FUSE1,10,FUSE2,10
147,356412,1,FUSE0,8,FUSE1,8,FUSE2,8
148,560010,1,FUSE0,7,FUSE1,7,FUSE2,7
149,347867,3,FUSE0,9,FUSE1,9,FUSE2,10
150,268691,2,FUSE0,8,FUSE1,8,FUSE2,9
151,403722,2,FUSE0,8,FUSE1,8,FUSE2,9
152,535844,3,FUSE0,8,FUSE1,8,FUSE2,7
153,85496,3,FUSE0,9,FUSE1,9,FUSE2,8
154,403183,2,FUSE0,8,FUSE1,8,FUSE2,9
155,406408,1,FUSE0,9,FUSE1,9,FUSE2,10
156,551514,1,FUSE0,8,FUSE1,7,FUSE2,8
157,469722,2,FUSE0,8,FUSE1,9,FUSE2,9
158,57305,1,FUSE0,8,FUSE1,8,FUSE2,7
159,31010,1,FUSE0,8,FUSE1,7,FUSE2,8
160,80829,1,FUSE0,8,FUSE1,7,FUSE2,8
161,342690,3,FUSE0,8,FUSE1,9,FUSE2,9
162,492683,1,FUSE0,9,FUSE1,9,FUSE2,10
163,292184,1,FUSE0,6,FUSE1,7,FUSE2,7
164,571756,2,FUSE0,9,FUSE1,9,FUSE2,8
165,301246,1,FUSE0,9,FUSE1,9,FUSE2,9
166,525378,1,FUSE0,10,FUSE1,9,FUSE2,10
167,40411,1,FUSE0,8,FUSE1,8,FUSE2,9
168,433488,2,FUSE0,7,FUSE1,7,FUSE2,8
169,98579,1,FUSE0,9,FUSE1,9,FUSE2,10
170,207784,3,FUSE0,8,FUSE1,8,FUSE2,9
171,356810,1,FUSE0,8,FUSE1,8,FUSE2,8
172,228130,1,FUSE0,9,FUSE1,9,FUSE2,9
173,505852,1,FUSE0,8,FUSE1,8,FUSE2,10
174,492677,1,FUSE0,9,FUSE1,9,FUSE2,8
175,302991,2,FUSE0,7,FUSE1,7,FUSE2,8
176,141776,1,FUSE0,10,FUSE1,9,FUSE2,10
177,264012,1,FUSE0,7,FUSE1,7,FUSE2,8
178,429114,1,FUSE0,9,FUSE1,9,FUSE2,8
179,171764,2,FUSE0,9,FUSE1,8,FUSE2,9
180,116641,4,FUSE0,9,FUSE1,9,FUSE2,10
181,203771,1,FUSE0,9,FUSE1,9,FUSE2,8
182,77162,1,FUSE0,8,FUSE1,8,FUSE2,7
183,184631,2,FUSE0,7,FUSE1,7,FUSE2,8
184,53189,1,FUSE0,9,FUSE1,9,FUSE2,8
185,299999,1,FUSE0,7,FUSE1,8,FUSE2,8
186,372128,1,FUSE0,9,FUSE1,9,FUSE2,9
187,345366,1,FUSE0,9,FUSE1,9,FUSE2,10
188,463848,1,FUSE0,9,FUSE1,9,FUSE2,10
189,207304,1,FUSE0,8,FUSE1,8,FUSE2,8
190,97350,2,FUSE0,8,FUSE1,8,FUSE2,9
191,228443,2,FUSE0,7,FUSE1,7,FUSE2,8
192,418391,1,FUSE0,7,FUSE1,7,FUSE2,8
193,420701,2,FUSE0,7,FUSE1,7,FUSE2,6
194,410698,1,FUSE0,8,FUSE1,8,FUSE2,9
195,91733,1,FUSE0,7,FUSE1,7,FUSE2,6
196,534193,4,FUSE0,9,FUSE1,9,FUSE2,10
197,380602,1,FUSE0,10,FUSE1,10,FUSE2,9
198,517765,1,FUSE0,7,FUSE1,7,FUSE2,7
199,368964,4,FUSE0,9,FUSE1,9,FUSE2,9
200,199810,1,FUSE0,8,FUSE1,8,FUSE2,9
201,146705,1,FUSE0,9,FUSE1,9,FUSE2,8
202,475180,3,FUSE0,8,FUSE1,7,FUSE2,8
203,366414,2,FUSE0,8,FUSE1,8,FUSE2,9
204,188553,2,FUSE0,10,FUSE1,9,FUSE2,10
205,455094,3,FUSE0,8,FUSE1,8,FUSE2,7
206,129305,2,FUSE0,8,FUSE1,8,FUSE2,9
207,446254,1,FUSE0,8,FUSE1,8,FUSE2,8
208,317196,1,FUSE0,8,FUSE1,8,FUSE2,9
209,200034,2,FUSE0,10,FUSE1,10,FUSE2,10
210,394631,1,FUSE0,8,FUSE1,8,FUSE2,8
211,518909,1,FUSE0,8,FUSE1,8,FUSE2,8
212,282902,1,FUSE0,8,FUSE1,9,FUSE2,9
213,152094,2,FUSE0,8,FUSE1,8,FUSE2,9
214,548014,1,FUSE0,9,FUSE1,9,FUSE2,8
215,115372,1,FUSE0,10,FUSE1,9,FUSE2,10
216,282726,1,FUSE0,8,FUSE1,8,FUSE2,9
217,340311,1,FUSE0,8,FUSE1,8,FUSE2,8
218,486282,1,FUSE0,8,FUSE1,8,FUSE2,9
219,376710,5,FUSE0,8,FUSE1,8,FUSE2,9
220,197920,2,FUSE0,8,FUSE1,8,FUSE2,8
221,463914,1,FUSE0,7,FUSE1,7,FUSE2,7
222,78328,2,FUSE0,7,FUSE1,8,FUSE2,8
223,79327,1,FUSE0,8,FUSE1,8,FUSE2,8
224,401444,5,FUSE0,8,FUSE1,8,FUSE2,8
225,118671,1,FUSE0,8,FUSE1,8,FUSE2,9
226,334760,1,FUSE0,7,FUSE1,7,FUSE2,8
227,396645,2,FUSE0,9,FUSE1,9,FUSE2,10
228,352101,2,FUSE0,9,FUSE1,9,FUSE2,9
229,17560,3,FUSE0,8,FUSE1,8,FUSE2,8
230,310984,5,FUSE0,8,FUSE1,8,FUSE2,9
231,558448,2,FUSE0,8,FUSE1,8,FUSE2,9
232,73695,1,FUSE0,9,FUSE1,9,FUSE2,10
233,360984,1,FUSE0,9,FUSE1,9,FUSE2,9
234,84331,1,FUSE0,9,FUSE1,9,FUSE2,8
235,191807,1,FUSE0,8,FUSE1,8,FUSE2,7
236,61868,1,FUSE0,7,FUSE1,7,FUSE2,8
237,229978,1,FUSE0,9,FUSE1,9,FUSE2,9
238,135619,2,FUSE0,9,FUSE1,10,FUSE2,10
239,111071,1,FUSE0,8,FUSE1,7,FUSE2,7
240,505056,1,FUSE0,8,FUSE1,9,FUSE2,9
241,508693,2,FUSE0,8,FUSE1,8,FUSE2,9
242,437479,1,FUSE0,9,FUSE1,9,FUSE2,8
243,134417,2,FUSE0,9,FUSE1,9,FUSE2,8
244,443280,1,FUSE0,7,FUSE1,8,FUSE2,8
245,535731,1,FUSE0,8,FUSE1,8,FUSE2,9
246,274308,2,FUSE0,7,FUSE1,7,FUSE2,6
247,83697,5,FUSE0,9,FUSE1,9,FUSE2,10
248,547939,3,FUSE0,8,FUSE1,8,FUSE2,9
249,266586,1,FUSE0,8,FUSE1,8,FUSE2,9
250,229876,1,FUSE0,8,FUSE1,8,FUSE2,7
251,475449,1,FUSE0,9,FUSE1,9,FUSE2,10
252,297814,1,FUSE0,9,FUSE1,9,FUSE2,10
253,23832,4,FUSE0,10,FUSE1,10,FUSE2,9
254,502784,5,FUSE0,9,FUSE1,9,FUSE2,8
255,105303,3,FUSE0,9,FUSE1,9,FUSE2,10
256,82824,1,FUSE0,8,FUSE1,8,FUSE2,7
257,537812,1,FUSE0,9,FUSE1,9,FUSE2,8
258,64416,1,FUSE0,7,FUSE1,7,FUSE2,6
259,330498,3,FUSE0,7,FUSE1,8,FUSE2,8
260,216662,1,FUSE0,8,FUSE1,8,FUSE2,9
261,62652,1,FUSE0,8,FUSE1,8,FUSE2,9
262,217741,4,FUSE0,8,FUSE1,8,FUSE2,9
263,387244,1,FUSE0,7,FUSE1,7,FUSE2,8
264,270212,1,FUSE0,8,FUSE1,8,FUSE2,8
265,471695,2,FUSE0,9,FUSE1,9,FUSE2,10
266,574456,1,FUSE0,8,FUSE1,8,FUSE2,9
267,224841,5,FUSE0,7,FUSE1,7,FUSE2,7
268,244478,1,FUSE0,8,FUSE1,8,FUSE2,8
269,487880,1,FUSE0,8,FUSE1,8,FUSE2,9
270,523893,1,FUSE0,9,FUSE1,9,FUSE2,8
271,296421,2,FUSE0,9,FUSE1,9,FUSE2,9
272,540136,2,FUSE0,10,FUSE1,10,FUSE2,10
273,444397,4,FUSE0,9,FUSE1,9,FUSE2,9
274,500756,1,FUSE0,9,FUSE1,9,FUSE2,10
275,446257,1,FUSE0,8,FUSE1,8,FUSE2,7
276,166099,2,FUSE0,8,FUSE1,8,FUSE2,8
277,560730,3,FUSE0,8,FUSE1,8,FUSE2,8
278,338759,3,FUSE0,8,FUSE1,7,FUSE2,8
279,500671,2,FUSE0,10,FUSE1,10,FUSE2,10
280,542031,1,FUSE0,7,FUSE1,7,FUSE2,8
281,101754,1,FUSE0,7,FUSE1,7,FUSE2,8
282,422413,1,FUSE0,9,FUSE1,9,FUSE2,8
283,245574,1,FUSE0,8,FUSE1,8,FUSE2,8
284,521037,1,FUSE0,7,FUSE1,7,FUSE2,8
285,311744,1,FUSE0,9,FUSE1,9,FUSE2,9
286,29399,2,FUSE0,8,FUSE1,8,FUSE2,7
287,139366,1,FUSE0,10,FUSE1,10,FUSE2,10
288,323127,3,FUSE0,7,FUSE1,7,FUSE2,6
289,220625,1,FUSE0,8,FUSE1,8,FUSE2,8
290,325459,2,FUSE0,10,FUSE1,9,FUSE2,10
291,200052,1,FUSE0,8,FUSE1,8,FUSE2,8
292,266381,1,FUSE0,9,FUSE1,9,FUSE2,9
293,372654,1,FUSE0,10,FUSE1,10,FUSE2,10
294,267359,2,FUSE0,8,FUSE1,9,FUSE2,9
295,245775,5,FUSE0,8,FUSE1,8,FUSE2,9
296,444021,1,FUSE0,9,FUSE1,9,FUSE2,10
297,209526,2,FUSE0,8,FUSE1,8,FUSE2,8
298,253273,1,FUSE0,9,FUSE1,10,FUSE2,10
299,561043,1,FUSE0,9,FUSE1,9,FUSE2,8
300,55006,2,FUSE0,10,FUSE1,10,FUSE2,10
301,161410,3,FUSE0,7,FUSE1,7,FUSE2,8
302,402864,1,FUSE0,8,FUSE1,8,FUSE2,8
303,169571,1,FUSE0,7,FUSE1,7,FUSE2,8
304,266030,1,FUSE0,8,FUSE1,8,FUSE2,9
305,137216,1,FUSE0,9,FUSE1,9,FUSE2,9
306,322133,1,FUSE0,9,FUSE1,9,FUSE2,8
307,7708,1,FUSE0,7,FUSE1,7,FUSE2,8
308,416979,1,FUSE0,8,FUSE1,8,FUSE2,8
309,554920,1,FUSE0,8,FUSE1,8,FUSE2,8
310,45382,1,FUSE0,8,FUSE1,8,FUSE2,7
311,307292,1,FUSE0,8,FUSE1,8,FUSE2,9
312,265404,3,FUSE0,7,FUSE1,7,FUSE2,8
313,533617,1,FUSE0,7,FUSE1,7,FUSE2,7
314,498464,4,FUSE0,7,FUSE1,7,FUSE2,7
315,504021,1,FUSE0,8,FUSE1,8,FUSE2,9
316,385596,4,FUSE0,9,FUSE1,9,FUSE2,9
317,284025,1,FUSE0,8,FUSE1,8,FUSE2,7
318,437310,1,FUSE0,9,FUSE1,9,FUSE2,9
319,214151,1,FUSE0,8,FUSE1,8,FUSE2,7
320,132727,2,FUSE0,10,FUSE1,10,FUSE2,10
321,257497,1,FUSE0,10,FUSE1,10,FUSE2,9
322,412123,4,FUSE0,9,FUSE1,9,FUSE2,10
323,477292,1,FUSE0,8,FUSE1,7,FUSE2,8
324,252663,1,FUSE0,8,FUSE1,8,FUSE2,8
325,248319,1,FUSE0,8,FUSE1,8,FUSE2,9
326,549938,1,FUSE0,10,FUSE1,10,FUSE2,9
327,147031,1,FUSE0,7,FUSE1,7,FUSE2,7
328,233395,1,FUSE0,8,FUSE1,8,FUSE2,8
329,567142,1,FUSE0,7,FUSE1,7,FUSE2,7
330,16959,2,FUSE0,9,FUSE1,9,FUSE2,9
331,468929,1,FUSE0,9,FUSE1,9,FUSE2,10
332,232710,1,FUSE0,7,FUSE1,7,FUSE2,8
333,202951,1,FUSE0,8,FUSE1,8,FUSE2,9
334,236374,1,FUSE0,9,FUSE1,9,FUSE2,8
335,393959,1,FUSE0,7,FUSE1,7,FUSE2,8
336,72176,1,FUSE0,10,FUSE1,10,FUSE2,9
337,490535,1,FUSE0,7,FUSE1,7,FUSE2,7
338,361766,1,FUSE0,7,FUSE1,7,FUSE2,8
339,146197,5,FUSE0,8,FUSE1,8,FUSE2,9
340,194477,1,FUSE0,8,FUSE1,7,FUSE2,8
341,17488,3,FUSE0,9,FUSE1,9,FUSE2,9
342,56909,1,FUSE0,9,FUSE1,9,FUSE2,9
343,215879,1,FUSE0,7,FUSE1,7,FUSE2,8
344,263569,4,FUSE0,9,FUSE1,10,FUSE2,10
345,314809,1,FUSE0,8,FUSE1,8,FUSE2,8
346,26993,1,FUSE0,8,FUSE1,8,FUSE2,8
347,142632,1,FUSE0,8,FUSE1,8,FUSE2,9
348,551244,1,FUSE0,8,FUSE1,8,FUSE2,8
349,496120,1,FUSE0,7,FUSE1,7,FUSE2,8
350,543052,1,FUSE0,7,FUSE1,7,FUSE2,8
