order_id,due date,priority,variant0,quantity0,variant1,quantity1,variant2,quantity2
111,455150,2,FUSE0,8,FUSE1,8,FUSE2,9
112,522801,2,FUSE0,7,FUSE1,7,FUSE2,7
113,567614,1,FUSE0,8,FUSE1,8,FUSE2,7
114,312937,1,FUSE0,7,FUSE1,6,FUSE2,7
115,144750,1,FUSE0,8,FUSE1,7,FUSE2,8
116,155256,1,FUSE0,9,FUSE1,9,FUSE2,9
117,545494,1,FUSE0,7,FUSE1,7,FUSE2,9
118,551280,1,FUSE0,7,FUSE1,7,FUSE2,6
119,400576,1,FUSE0,8,FUSE1,8,FUSE2,8
120,163749,2,FUSE0,8,FUSE1,8,FUSE2,8
121,534693,2,FUSE0,8,FUSE1,8,FUSE2,7
122,372413,2,FUSE0,8,FUSE1,8,FUSE2,8
123,266290,1,FUSE0,9,FUSE1,9,FUSE2,8
124,319294,1,FUSE0,8,FUSE1,8,FUSE2,8
125,405175,1,FUSE0,7,FUSE1,7,FUSE2,8
126,507543,2,FUSE0,8,FUSE1,8,FUSE2,8
127,503126,1,FUSE0,10,FUSE1,11,FUSE2,11
128,373577,3,FUSE0,9,FUSE1,8,FUSE2,9
129,491967,1,FUSE0,10,FUSE1,10,FUSE2,9
130,188062,3,FUSE0,8,FUSE1,8,FUSE2,7
131,406512,1,FUSE0,9,FUSE1,9,FUSE2,10
132,331329,1,FUSE0,8,FUSE1,8,FUSE2,9
133,129690,5,FUSE0,8,FUSE1,8,FUSE2,9
134,575471,1,FUSE0,9,FUSE1,9,FUSE2,9
135,532271,5,FUSE0,9,FUSE1,9,FUSE2,9
136,363776,5,FUSE0,7,FUSE1,7,FUSE2,7
137,320761,1,FUSE0,7,FUSE1,7,FUSE2,8
138,401553,1,FUSE0,8,FUSE1,8,FUSE2,9
139,285789,5,FUSE0,8,FUSE1,8,FUSE2,9
140,485624,1,FUSE0,9,FUSE1,9,FUSE2,8
141,47968,3,FUSE0,8,FUSE1,8,FUSE2,8
142,293279,1,FUSE0,9,FUSE1,9,FUSE2,8
143,71511,1,FUSE0,8,FUSE1,8,FUSE2,9
144,8868,2,FUSE0,9,FUSE1,9,FUSE2,8
145,399793,1,FUSE0,10,FUSE1,10,FUSE2,11
146,397808,1,FUSE0,8,FUSE1,8,FUSE2,9
147,173018,1,FUSE0,10,FUSE1,10,FUSE2,9
148,231058,1,FUSE0,8,FUSE1,8,FUSE2,8
149,400078,1,FUSE0,7,FUSE1,7,FUSE2,7
150,296202,2,FUSE0,9,FUSE1,9,FUSE2,10
151,205411,1,FUSE0,8,FUSE1,8,FUSE2,9
152,472405,3,FUSE0,8,FUSE1,8,FUSE2,8
153,437597,1,FUSE0,9,FUSE1,9,FUSE2,9
154,332268,1,FUSE0,8,FUSE1,8,FUSE2,9
155,180209,1,FUSE0,9,FUSE1,9,FUSE2,8
156,300872,1,FUSE0,8,FUSE1,9,FUSE2,9
157,559043,1,FUSE0,9,FUSE1,9,FUSE2,8
158,373322,1,FUSE0,8,FUSE1,8,FUSE2,8
159,83500,2,FUSE0,8,FUSE1,9,FUSE2,9
160,516495,2,FUSE0,8,FUSE1,7,FUSE2,8
161,420909,1,FUSE0,8,FUSE1,8,FUSE2,8
162,351483,1,FUSE0,9,FUSE1,9,FUSE2,8
163,296590,1,FUSE0,8,FUSE1,8,FUSE2,8
164,473803,2,FUSE0,8,FUSE1,9,FUSE2,9
165,425092,2,FUSE0,8,FUSE1,8,FUSE2,8
166,189505,1,FUSE0,8,FUSE1,8,FUSE2,8
167,358839,5,FUSE0,9,FUSE1,9,FUSE2,9
168,82775,1,FUSE0,8,FUSE1,7,FUSE2,8
169,194434,1,FUSE0,9,FUSE1,9,FUSE2,11
170,117013,1,FUSE0,9,FUSE1,9,FUSE2,10
171,438845,1,FUSE0,9,FUSE1,9,FUSE2,10
172,380224,1,FUSE0,8,FUSE1,8,FUSE2,9
173,259171,2,FUSE0,8,FUSE1,8,FUSE2,9
174,536937,5,FUSE0,9,FUSE1,9,FUSE2,9
175,565841,1,FUSE0,8,FUSE1,8,FUSE2,7
176,114537,2,FUSE0,8,FUSE1,8,FUSE2,7
177,248491,3,FUSE0,9,FUSE1,9,FUSE2,8
178,128980,2,FUSE0,10,FUSE1,10,FUSE2,9
179,562736,1,FUSE0,9,FUSE1,9,FUSE2,10
180,512692,1,FUSE0,8,FUSE1,8,FUSE2,8
181,22806,1,FUSE0,7,FUSE1,8,FUSE2,8
182,511757,2,FUSE0,8,FUSE1,8,FUSE2,8
183,280292,1,FUSE0,9,FUSE1,10,FUSE2,10
184,484329,1,FUSE0,9,FUSE1,9,FUSE2,10
185,573706,2,FUSE0,8,FUSE1,8,FUSE2,9
186,61837,1,FUSE0,9,FUSE1,10,FUSE2,10
187,363514,1,FUSE0,8,FUSE1,8,FUSE2,8
188,442800,1,FUSE0,10,FUSE1,10,FUSE2,9
189,135447,1,FUSE0,10,FUSE1,10,FUSE2,10
190,153205,1,FUSE0,9,FUSE1,9,FUSE2,9
191,388716,2,FUSE0,7,FUSE1,7,FUSE2,8
192,111314,1,FUSE0,8,FUSE1,8,FUSE2,10
193,148287,1,FUSE0,8,FUSE1,8,FUSE2,8
194,412276,5,FUSE0,9,FUSE1,9,FUSE2,9
195,15497,1,FUSE0,7,FUSE1,7,FUSE2,7
196,488974,1,FUSE0,7,FUSE1,7,FUSE2,8
197,27418,5,FUSE0,8,FUSE1,8,FUSE2,9
198,408793,1,FUSE0,9,FUSE1,9,FUSE2,8
199,37025,1,FUSE0,9,FUSE1,9,FUSE2,9
200,558864,1,FUSE0,9,FUSE1,9,FUSE2,9
201,502891,1,FUSE0,7,FUSE1,7,FUSE2,8
202,495780,1,FUSE0,8,FUSE1,7,FUSE2,8
203,32358,1,FUSE0,7,FUSE1,7,FUSE2,8
204,575881,1,FUSE0,10,FUSE1,10,FUSE2,9
205,97824,1,FUSE0,8,FUSE1,9,FUSE2,9
206,103858,5,FUSE0,9,FUSE1,8,FUSE2,9
207,308258,3,FUSE0,9,FUSE1,9,FUSE2,9
208,462562,1,FUSE0,8,FUSE1,8,FUSE2,9
209,148625,1,FUSE0,7,FUSE1,7,FUSE2,8
210,137652,1,FUSE0,7,FUSE1,8,FUSE2,8
211,223411,1,FUSE0,9,FUSE1,8,FUSE2,9
212,520752,2,FUSE0,8,FUSE1,8,FUSE2,9
213,60003,4,FUSE0,8,FUSE1,8,FUSE2,8
214,501158,1,FUSE0,8,FUSE1,8,FUSE2,8
215,451914,1,FUSE0,8,FUSE1,9,FUSE2,9
216,383842,1,FUSE0,9,FUSE1,9,FUSE2,10
217,444594,2,FUSE0,10,FUSE1,10,FUSE2,10
218,437661,1,FUSE0,8,FUSE1,8,FUSE2,8
219,547633,2,FUSE0,7,FUSE1,7,FUSE2,8
220,415853,1,FUSE0,9,FUSE1,9,FUSE2,10
221,254142,1,FUSE0,9,FUSE1,9,FUSE2,9
222,347375,2,FUSE0,7,FUSE1,7,FUSE2,8
223,254393,2,FUSE0,8,FUSE1,8,FUSE2,9
224,211196,2,FUSE0,9,FUSE1,9,FUSE2,10
225,428950,4,FUSE0,8,FUSE1,8,FUSE2,9
226,246616,1,FUSE0,10,FUSE1,10,FUSE2,9
227,465650,2,FUSE0,8,FUSE1,8,FUSE2,9
228,168628,3,FUSE0,8,FUSE1,8,FUSE2,8
229,20973,2,FUSE0,6,FUSE1,6,FUSE2,6
230,551589,2,FUSE0,8,FUSE1,8,FUSE2,9
231,213277,1,FUSE0,7,FUSE1,7,FUSE2,8
232,431312,4,FUSE0,8,FUSE1,9,FUSE2,9
233,472534,1,FUSE0,7,FUSE1,7,FUSE2,8
234,28012,1,FUSE0,8,FUSE1,8,FUSE2,9
235,339903,2,FUSE0,9,FUSE1,9,FUSE2,9
236,63788,1,FUSE0,9,FUSE1,9,FUSE2,9
237,393463,1,FUSE0,9,FUSE1,9,FUSE2,9
238,16176,3,FUSE0,9,FUSE1,8,FUSE2,9
239,272365,1,FUSE0,9,FUSE1,9,FUSE2,8
240,81481,2,FUSE0,9,FUSE1,9,FUSE2,9
241,47627,1,FUSE0,8,FUSE1,8,FUSE2,8
242,444636,1,FUSE0,7,FUSE1,7,FUSE2,8
243,391053,1,FUSE0,8,FUSE1,9,FUSE2,9
244,489105,4,FUSE0,6,FUSE1,6,FUSE2,6
245,291566,2,FUSE0,7,FUSE1,7,FUSE2,8
246,515547,1,FUSE0,9,FUSE1,9,FUSE2,8
247,218419,1,FUSE0,7,FUSE1,7,FUSE2,8
248,100563,5,FUSE0,8,FUSE1,8,FUSE2,9
249,523363,1,FUSE0,8,FUSE1,8,FUSE2,9
250,231892,1,FUSE0,7,FUSE1,7,FUSE2,6
251,187731,1,FUSE0,9,FUSE1,9,FUSE2,8
252,389921,1,FUSE0,9,FUSE1,9,FUSE2,8
253,523540,1,FUSE0,7,FUSE1,7,FUSE2,8
254,337201,1,FUSE0,7,FUSE1,7,FUSE2,8
255,15800,1,FUSE0,10,FUSE1,10,FUSE2,10
256,354196,1,FUSE0,8,FUSE1,8,FUSE2,8
257,321563,3,FUSE0,7,FUSE1,7,FUSE2,8
258,237296,3,FUSE0,9,FUSE1,9,FUSE2,8
259,29170,1,FUSE0,7,FUSE1,8,FUSE2,8
260,508457,1,FUSE0,8,FUSE1,8,FUSE2,8
261,389542,3,FUSE0,9,FUSE1,9,FUSE2,9
262,8429,1,FUSE0,8,FUSE1,8,FUSE2,9
263,181748,1,FUSE0,8,FUSE1,7,FUSE2,8
264,554267,1,FUSE0,8,FUSE1,8,FUSE2,8
265,298999,1,FUSE0,10,FUSE1,10,FUSE2,9
266,42542,1,FUSE0,7,FUSE1,7,FUSE2,7
267,62427,5,FUSE0,8,FUSE1,8,FUSE2,8
268,101406,3,FUSE0,9,FUSE1,9,FUSE2,8
269,201239,1,FUSE0,7,FUSE1,8,FUSE2,8
270,334353,1,FUSE0,7,FUSE1,8,FUSE2,8
271,306095,1,FUSE0,9,FUSE1,9,FUSE2,10
272,469211,1,FUSE0,8,FUSE1,8,FUSE2,8
273,20232,1,FUSE0,8,FUSE1,8,FUSE2,8
274,98934,1,FUSE0,9,FUSE1,9,FUSE2,10
275,382464,1,FUSE0,8,FUSE1,8,FUSE2,8
276,358763,1,FUSE0,9,FUSE1,9,FUSE2,10
277,55123,1,FUSE0,7,FUSE1,7,FUSE2,8
278,382930,1,FUSE0,7,FUSE1,7,FUSE2,9
279,515682,1,FUSE0,8,FUSE1,8,FUSE2,8
280,554336,1,FUSE0,10,FUSE1,10,FUSE2,9
281,94275,4,FUSE0,9,FUSE1,9,FUSE2,9
282,348018,1,FUSE0,7,FUSE1,7,FUSE2,6
283,496619,2,FUSE0,9,FUSE1,9,FUSE2,9
284,226075,2,FUSE0,10,FUSE1,10,FUSE2,10
285,328470,1,FUSE0,9,FUSE1,9,FUSE2,8
286,386117,2,FUSE0,9,FUSE1,9,FUSE2,10
287,395147,2,FUSE0,7,FUSE1,7,FUSE2,8
288,431975,1,FUSE0,9,FUSE1,9,FUSE2,9
289,94407,3,FUSE0,8,FUSE1,8,FUSE2,7
290,95031,1,FUSE0,9,FUSE1,9,FUSE2,8
291,66127,3,FUSE0,7,FUSE1,7,FUSE2,7
292,93957,1,FUSE0,8,FUSE1,8,FUSE2,7
293,279681,1,FUSE0,9,FUSE1,9,FUSE2,8
294,263271,3,FUSE0,9,FUSE1,9,FUSE2,10
295,281671,3,FUSE0,9,FUSE1,8,FUSE2,9
296,299607,1,FUSE0,8,FUSE1,8,FUSE2,8
297,101823,2,FUSE0,9,FUSE1,9,FUSE2,8
298,296833,1,FUSE0,8,FUSE1,8,FUSE2,7
299,59948,5,FUSE0,8,FUSE1,8,FUSE2,7
300,250362,1,FUSE0,9,FUSE1,9,FUSE2,8
301,32671,1,FUSE0,9,FUSE1,9,FUSE2,9
302,171974,1,FUSE0,8,FUSE1,8,FUSE2,7
303,108913,1,FUSE0,8,FUSE1,9,FUSE2,9
304,36122,1,FUSE0,9,FUSE1,9,FUSE2,8
305,364868,1,FUSE0,9,FUSE1,9,FUSE2,10
306,173213,1,FUSE0,8,FUSE1,8,FUSE2,7
307,455263,1,FUSE0,7,FUSE1,7,FUSE2,8
308,10436,3,FUSE0,9,FUSE1,9,FUSE2,9
309,239301,1,FUSE0,8,FUSE1,8,FUSE2,9
310,493444,1,FUSE0,9,FUSE1,9,FUSE2,8
311,198381,1,FUSE0,9,FUSE1,9,FUSE2,9
312,164275,1,FUSE0,9,FUSE1,10,FUSE2,10
313,155966,2,FUSE0,10,FUSE1,10,FUSE2,9
314,80838,2,FUSE0,7,FUSE1,7,FUSE2,8
315,409649,2,FUSE0,7,FUSE1,7,FUSE2,8
316,18186,2,FUSE0,7,FUSE1,7,FUSE2,7
317,81128,1,FUSE0,10,FUSE1,10,FUSE2,10
318,436180,3,FUSE0,9,FUSE1,9,FUSE2,10
319,205956,1,FUSE0,7,FUSE1,7,FUSE2,8
320,77201,3,FUSE0,8,FUSE1,8,FUSE2,9
321,464238,1,FUSE0,8,FUSE1,8,FUSE2,7
322,368180,1,FUSE0,8,FUSE1,8,FUSE2,8
323,460828,1,FUSE0,8,FUSE1,8,FUSE2,9
324,483921,1,FUSE0,8,FUSE1,8,FUSE2,9
325,206233,1,FUSE0,10,FUSE1,9,FUSE2,10
326,375678,1,FUSE0,9,FUSE1,9,FUSE2,9
327,372561,1,FUSE0,9,FUSE1,9,FUSE2,9
328,342061,3,FUSE0,7,FUSE1,7,FUSE2,8
329,429816,1,FUSE0,8,FUSE1,8,FUSE2,8
330,497379,1,FUSE0,9,FUSE1,9,FUSE2,8
331,312293,1,FUSE0,9,FUSE1,9,FUSE2,10
332,130804,2,FUSE0,10,FUSE1,10,FUSE2,11
333,89951,1,FUSE0,9,FUSE1,9,FUSE2,9
334,539153,1,FUSE0,8,FUSE1,8,FUSE2,9
335,323997,1,FUSE0,8,FUSE1,8,FUSE2,9
336,276805,2,FUSE0,8,FUSE1,8,FUSE2,9
337,66510,5,FUSE0,7,FUSE1,7,FUSE2,8
338,575794,1,FUSE0,9,FUSE1,9,FUSE2,9
339,300230,1,FUSE0,7,FUSE1,7,FUSE2,8
340,159835,1,FUSE0,8,FUSE1,8,FUSE2,9
341,387145,4,FUSE0,7,FUSE1,7,FUSE2,7
342,346111,1,FUSE0,9,FUSE1,9,FUSE2,9
343,334296,1,FUSE0,7,FUSE1,7,FUSE2,8
344,501282,3,FUSE0,8,FUSE1,8,FUSE2,7
345,340023,1,FUSE0,9,FUSE1,9,FUSE2,9
346,205010,2,FUSE0,9,FUSE1,9,FUSE2,8
347,126172,1,FUSE0,7,FUSE1,7,FUSE2,8
348,409400,3,FUSE0,9,FUSE1,9,FUSE2,10
349,526999,2,FUSE0,9,FUSE1,9,FUSE2,10
350,519978,2,FUSE0,7,FUSE1,7,FUSE2,8
