order_id,due date,priority,variant0,quantity0,variant1,quantity1,variant2,quantity2,planned_week,planned_day
297,101823,2,FUSE0,9,FUSE1,9,FUSE2,8,1,4
206,103858,5,FUSE0,9,FUSE1,8,FUSE2,9,1,4
303,108913,1,FUSE0,8,FUSE1,9,FUSE2,9,1,4
192,111314,1,FUSE0,8,FUSE1,8,FUSE2,10,1,4
70,111820,2,FUSE0,8,FUSE1,8,FUSE2,9,1,4
176,114537,2,FUSE0,8,FUSE1,8,FUSE2,7,1,4
96,116488,1,FUSE0,7,FUSE1,7,FUSE2,6,1,4
170,117013,1,FUSE0,9,FUSE1,9,FUSE2,10,1,4
83,119571,1,FUSE0,8,FUSE1,8,FUSE2,9,1,4
347,126172,1,FUSE0,7,FUSE1,7,FUSE2,8,1,4
6,126704,2,FUSE0,9,FUSE1,9,FUSE2,10,1,4
178,128980,2,FUSE0,10,FUSE1,10,FUSE2,9,1,4
50,129428,4,FUSE0,8,FUSE1,9,FUSE2,9,1,4
133,129690,5,FUSE0,8,FUSE1,8,FUSE2,9,1,4
332,130804,2,FUSE0,10,FUSE1,10,FUSE2,11,1,4
57,132813,1,FUSE0,8,FUSE1,8,FUSE2,8,1,5
189,135447,1,FUSE0,10,FUSE1,10,FUSE2,10,1,5
210,137652,1,FUSE0,7,FUSE1,8,FUSE2,8,1,5
72,137953,1,FUSE0,7,FUSE1,7,FUSE2,8,1,5
58,139827,1,FUSE0,9,FUSE1,9,FUSE2,8,1,5
115,144750,1,FUSE0,8,FUSE1,7,FUSE2,8,1,5
193,148287,1,FUSE0,8,FUSE1,8,FUSE2,8,1,5
209,148625,1,FUSE0,7,FUSE1,7,FUSE2,8,1,5
60,151095,1,FUSE0,8,FUSE1,8,FUSE2,9,1,5
100,151780,1,FUSE0,9,FUSE1,9,FUSE2,8,1,5
12,153164,1,FUSE0,8,FUSE1,7,FUSE2,8,1,5
190,153205,1,FUSE0,9,FUSE1,9,FUSE2,9,1,5
116,155256,1,FUSE0,9,FUSE1,9,FUSE2,9,1,5
313,155966,2,FUSE0,10,FUSE1,10,FUSE2,9,1,5
18,158177,3,FUSE0,9,FUSE1,9,FUSE2,9,1,5
340,159835,1,FUSE0,8,FUSE1,8,FUSE2,9,1,5
3,160988,1,FUSE0,8,FUSE1,8,FUSE2,9,1,5
120,163749,2,FUSE0,8,FUSE1,8,FUSE2,8,1,5
312,164275,1,FUSE0,9,FUSE1,10,FUSE2,10,2,6
14,165233,3,FUSE0,8,FUSE1,8,FUSE2,8,2,6
67,165486,5,FUSE0,10,FUSE1,9,FUSE2,10,2,6
228,168628,3,FUSE0,8,FUSE1,8,FUSE2,8,2,6
302,171974,1,FUSE0,8,FUSE1,8,FUSE2,7,2,6
147,173018,1,FUSE0,10,FUSE1,10,FUSE2,9,2,6
306,173213,1,FUSE0,8,FUSE1,8,FUSE2,7,2,6
98,173628,3,FUSE0,8,FUSE1,7,FUSE2,8,2,6
155,180209,1,FUSE0,9,FUSE1,9,FUSE2,8,2,6
263,181748,1,FUSE0,8,FUSE1,7,FUSE2,8,2,6
25,185156,1,FUSE0,8,FUSE1,8,FUSE2,7,2,6
251,187731,1,FUSE0,9,FUSE1,9,FUSE2,8,2,6
130,188062,3,FUSE0,8,FUSE1,8,FUSE2,7,2,6
166,189505,1,FUSE0,8,FUSE1,8,FUSE2,8,2,6
66,193210,1,FUSE0,6,FUSE1,6,FUSE2,6,2,6
44,193385,1,FUSE0,9,FUSE1,9,FUSE2,10,2,6
169,194434,1,FUSE0,9,FUSE1,9,FUSE2,11,2,6
311,198381,1,FUSE0,9,FUSE1,9,FUSE2,9,2,7
269,201239,1,FUSE0,7,FUSE1,8,FUSE2,8,2,7
346,205010,2,FUSE0,9,FUSE1,9,FUSE2,8,2,7
151,205411,1,FUSE0,8,FUSE1,8,FUSE2,9,2,7
319,205956,1,FUSE0,7,FUSE1,7,FUSE2,8,2,7
325,206233,1,FUSE0,10,FUSE1,9,FUSE2,10,2,7
63,207706,1,FUSE0,9,FUSE1,8,FUSE2,9,2,7
29,209460,1,FUSE0,9,FUSE1,9,FUSE2,9,2,7
94,210184,1,FUSE0,6,FUSE1,6,FUSE2,6,2,7
224,211196,2,FUSE0,9,FUSE1,9,FUSE2,10,2,7
231,213277,1,FUSE0,7,FUSE1,7,FUSE2,8,2,7
51,216975,5,FUSE0,8,FUSE1,8,FUSE2,8,2,7
247,218419,1,FUSE0,7,FUSE1,7,FUSE2,8,2,7
211,223411,1,FUSE0,9,FUSE1,8,FUSE2,9,2,7
284,226075,2,FUSE0,10,FUSE1,10,FUSE2,10,2,7
1,226121,3,FUSE0,10,FUSE1,10,FUSE2,11,2,7
148,231058,1,FUSE0,8,FUSE1,8,FUSE2,8,2,7
250,231892,1,FUSE0,7,FUSE1,7,FUSE2,6,2,8
258,237296,3,FUSE0,9,FUSE1,9,FUSE2,8,2,8
73,237466,2,FUSE0,8,FUSE1,8,FUSE2,9,2,8
84,239001,1,FUSE0,8,FUSE1,9,FUSE2,9,2,8
309,239301,1,FUSE0,8,FUSE1,8,FUSE2,9,2,8
226,246616,1,FUSE0,10,FUSE1,10,FUSE2,9,2,8
177,248491,3,FUSE0,9,FUSE1,9,FUSE2,8,2,8
300,250362,1,FUSE0,9,FUSE1,9,FUSE2,8,2,8
221,254142,1,FUSE0,9,FUSE1,9,FUSE2,9,2,8
223,254393,2,FUSE0,8,FUSE1,8,FUSE2,9,2,8
10,254427,1,FUSE0,10,FUSE1,9,FUSE2,10,2,8
47,255218,1,FUSE0,7,FUSE1,7,FUSE2,8,2,8
173,259171,2,FUSE0,8,FUSE1,8,FUSE2,9,2,8
77,259740,3,FUSE0,7,FUSE1,8,FUSE2,8,2,8
294,263271,3,FUSE0,9,FUSE1,9,FUSE2,10,2,8
78,263327,2,FUSE0,8,FUSE1,7,FUSE2,8,2,8
79,265418,1,FUSE0,8,FUSE1,8,FUSE2,7,2,8
123,266290,1,FUSE0,9,FUSE1,9,FUSE2,8,2,8
239,272365,1,FUSE0,9,FUSE1,9,FUSE2,8,2,9
336,276805,2,FUSE0,8,FUSE1,8,FUSE2,9,2,9
21,277613,4,FUSE0,10,FUSE1,10,FUSE2,10,2,9
62,278014,1,FUSE0,8,FUSE1,8,FUSE2,8,2,9
80,279344,1,FUSE0,7,FUSE1,7,FUSE2,8,2,9
293,279681,1,FUSE0,9,FUSE1,9,FUSE2,8,2,9
48,279764,1,FUSE0,8,FUSE1,8,FUSE2,8,2,9
183,280292,1,FUSE0,9,FUSE1,10,FUSE2,10,2,9
295,281671,3,FUSE0,9,FUSE1,8,FUSE2,9,2,9
61,285322,1,FUSE0,8,FUSE1,8,FUSE2,8,2,9
139,285789,5,FUSE0,8,FUSE1,8,FUSE2,9,2,9
102,288251,1,FUSE0,9,FUSE1,9,FUSE2,10,2,9
245,291566,2,FUSE0,7,FUSE1,7,FUSE2,8,2,9
37,293065,1,FUSE0,8,FUSE1,8,FUSE2,9,2,9
142,293279,1,FUSE0,9,FUSE1,9,FUSE2,8,2,9
26,295589,2,FUSE0,8,FUSE1,8,FUSE2,8,2,9
150,296202,2,FUSE0,9,FUSE1,9,FUSE2,10,2,9
163,296590,1,FUSE0,8,FUSE1,8,FUSE2,8,2,10
298,296833,1,FUSE0,8,FUSE1,8,FUSE2,7,2,10
265,298999,1,FUSE0,10,FUSE1,10,FUSE2,9,2,10
296,299607,1,FUSE0,8,FUSE1,8,FUSE2,8,2,10
339,300230,1,FUSE0,7,FUSE1,7,FUSE2,8,2,10
156,300872,1,FUSE0,8,FUSE1,9,FUSE2,9,2,10
49,301273,1,FUSE0,9,FUSE1,8,FUSE2,9,2,10
11,303521,1,FUSE0,7,FUSE1,7,FUSE2,8,2,10
87,304170,1,FUSE0,9,FUSE1,9,FUSE2,10,2,10
91,305144,1,FUSE0,8,FUSE1,8,FUSE2,8,2,10
271,306095,1,FUSE0,9,FUSE1,9,FUSE2,10,2,10
56,307052,5,FUSE0,8,FUSE1,8,FUSE2,8,2,10
86,307910,1,FUSE0,10,FUSE1,10,FUSE2,10,2,10
207,308258,3,FUSE0,9,FUSE1,9,FUSE2,9,2,10
74,309343,5,FUSE0,9,FUSE1,9,FUSE2,9,2,10
30,310315,1,FUSE0,7,FUSE1,8,FUSE2,8,2,10
331,312293,1,FUSE0,9,FUSE1,9,FUSE2,10,2,10
114,312937,1,FUSE0,7,FUSE1,6,FUSE2,7,3,11
85,315278,1,FUSE0,9,FUSE1,9,FUSE2,10,3,11
92,317670,1,FUSE0,7,FUSE1,7,FUSE2,6,3,11
124,319294,1,FUSE0,8,FUSE1,8,FUSE2,8,3,11
137,320761,1,FUSE0,7,FUSE1,7,FUSE2,8,3,11
257,321563,3,FUSE0,7,FUSE1,7,FUSE2,8,3,11
41,321710,1,FUSE0,9,FUSE1,9,FUSE2,9,3,11
335,323997,1,FUSE0,8,FUSE1,8,FUSE2,9,3,11
285,328470,1,FUSE0,9,FUSE1,9,FUSE2,8,3,11
53,330105,1,FUSE0,9,FUSE1,9,FUSE2,10,3,11
99,330248,1,FUSE0,9,FUSE1,9,FUSE2,8,3,11
132,331329,1,FUSE0,8,FUSE1,8,FUSE2,9,3,11
154,332268,1,FUSE0,8,FUSE1,8,FUSE2,9,3,11
343,334296,1,FUSE0,7,FUSE1,7,FUSE2,8,3,11
270,334353,1,FUSE0,7,FUSE1,8,FUSE2,8,3,11
254,337201,1,FUSE0,7,FUSE1,7,FUSE2,8,3,11
235,339903,2,FUSE0,9,FUSE1,9,FUSE2,9,3,11
345,340023,1,FUSE0,9,FUSE1,9,FUSE2,9,3,11
101,341714,3,FUSE0,8,FUSE1,8,FUSE2,9,3,12
328,342061,3,FUSE0,7,FUSE1,7,FUSE2,8,3,12
106,343213,1,FUSE0,9,FUSE1,9,FUSE2,10,3,12
342,346111,1,FUSE0,9,FUSE1,9,FUSE2,9,3,12
222,347375,2,FUSE0,7,FUSE1,7,FUSE2,8,3,12
282,348018,1,FUSE0,7,FUSE1,7,FUSE2,6,3,12
22,348078,5,FUSE0,8,FUSE1,9,FUSE2,9,3,12
95,351039,2,FUSE0,7,FUSE1,7,FUSE2,8,3,12
162,351483,1,FUSE0,9,FUSE1,9,FUSE2,8,3,12
75,353087,2,FUSE0,8,FUSE1,8,FUSE2,8,3,12
256,354196,1,FUSE0,8,FUSE1,8,FUSE2,8,3,12
64,355931,1,FUSE0,8,FUSE1,8,FUSE2,9,3,12
276,358763,1,FUSE0,9,FUSE1,9,FUSE2,10,3,12
167,358839,5,FUSE0,9,FUSE1,9,FUSE2,9,3,12
15,360467,1,FUSE0,10,FUSE1,10,FUSE2,10,3,12
20,362820,1,FUSE0,7,FUSE1,7,FUSE2,8,3,12
187,363514,1,FUSE0,8,FUSE1,8,FUSE2,8,3,12
136,363776,5,FUSE0,7,FUSE1,7,FUSE2,7,3,13
305,364868,1,FUSE0,9,FUSE1,9,FUSE2,10,3,13
55,366080,1,FUSE0,8,FUSE1,9,FUSE2,9,3,13
322,368180,1,FUSE0,8,FUSE1,8,FUSE2,8,3,13
122,372413,2,FUSE0,8,FUSE1,8,FUSE2,8,3,13
327,372561,1,FUSE0,9,FUSE1,9,FUSE2,9,3,13
158,373322,1,FUSE0,8,FUSE1,8,FUSE2,8,3,13
128,373577,3,FUSE0,9,FUSE1,8,FUSE2,9,3,13
326,375678,1,FUSE0,9,FUSE1,9,FUSE2,9,3,13
172,380224,1,FUSE0,8,FUSE1,8,FUSE2,9,3,13
275,382464,1,FUSE0,8,FUSE1,8,FUSE2,8,3,13
278,382930,1,FUSE0,7,FUSE1,7,FUSE2,9,3,13
5,382999,4,FUSE0,9,FUSE1,8,FUSE2,9,3,13
46,383519,1,FUSE0,7,FUSE1,7,FUSE2,7,3,13
216,383842,1,FUSE0,9,FUSE1,9,FUSE2,10,3,13
286,386117,2,FUSE0,9,FUSE1,9,FUSE2,10,3,13
341,387145,4,FUSE0,7,FUSE1,7,FUSE2,7,3,13
191,388716,2,FUSE0,7,FUSE1,7,FUSE2,8,3,13
261,389542,3,FUSE0,9,FUSE1,9,FUSE2,9,3,14
252,389921,1,FUSE0,9,FUSE1,9,FUSE2,8,3,14
243,391053,1,FUSE0,8,FUSE1,9,FUSE2,9,3,14
237,393463,1,FUSE0,9,FUSE1,9,FUSE2,9,3,14
287,395147,2,FUSE0,7,FUSE1,7,FUSE2,8,3,14
146,397808,1,FUSE0,8,FUSE1,8,FUSE2,9,3,14
145,399793,1,FUSE0,10,FUSE1,10,FUSE2,11,3,14
39,400059,1,FUSE0,7,FUSE1,7,FUSE2,7,3,14
149,400078,1,FUSE0,7,FUSE1,7,FUSE2,7,3,14
8,400484,1,FUSE0,8,FUSE1,8,FUSE2,7,3,14
119,400576,1,FUSE0,8,FUSE1,8,FUSE2,8,3,14
93,401358,1,FUSE0,9,FUSE1,9,FUSE2,9,3,14
138,401553,1,FUSE0,8,FUSE1,8,FUSE2,9,3,14
125,405175,1,FUSE0,7,FUSE1,7,FUSE2,8,3,14
76,405564,3,FUSE0,9,FUSE1,9,FUSE2,9,3,14
131,406512,1,FUSE0,9,FUSE1,9,FUSE2,10,3,14
198,408793,1,FUSE0,9,FUSE1,9,FUSE2,8,3,14
348,409400,3,FUSE0,9,FUSE1,9,FUSE2,10,3,15
315,409649,2,FUSE0,7,FUSE1,7,FUSE2,8,3,15
59,411797,5,FUSE0,9,FUSE1,9,FUSE2,9,3,15
194,412276,5,FUSE0,9,FUSE1,9,FUSE2,9,3,15
220,415853,1,FUSE0,9,FUSE1,9,FUSE2,10,3,15
161,420909,1,FUSE0,8,FUSE1,8,FUSE2,8,3,15
165,425092,2,FUSE0,8,FUSE1,8,FUSE2,8,3,15
225,428950,4,FUSE0,8,FUSE1,8,FUSE2,9,3,15
329,429816,1,FUSE0,8,FUSE1,8,FUSE2,8,3,15
43,430314,1,FUSE0,11,FUSE1,11,FUSE2,11,3,15
232,431312,4,FUSE0,8,FUSE1,9,FUSE2,9,3,15
288,431975,1,FUSE0,9,FUSE1,9,FUSE2,9,3,15
108,433701,3,FUSE0,7,FUSE1,7,FUSE2,8,3,15
97,434203,1,FUSE0,8,FUSE1,8,FUSE2,9,3,15
318,436180,3,FUSE0,9,FUSE1,9,FUSE2,10,3,15
153,437597,1,FUSE0,9,FUSE1,9,FUSE2,9,3,15
218,437661,1,FUSE0,8,FUSE1,8,FUSE2,8,3,15
27,438336,1,FUSE0,9,FUSE1,9,FUSE2,10,4,16
171,438845,1,FUSE0,9,FUSE1,9,FUSE2,10,4,16
188,442800,1,FUSE0,10,FUSE1,10,FUSE2,9,4,16
19,443070,2,FUSE0,7,FUSE1,7,FUSE2,7,4,16
105,444139,2,FUSE0,8,FUSE1,8,FUSE2,7,4,16
217,444594,2,FUSE0,10,FUSE1,10,FUSE2,10,4,16
242,444636,1,FUSE0,7,FUSE1,7,FUSE2,8,4,16
82,446029,1,FUSE0,10,FUSE1,9,FUSE2,10,4,16
215,451914,1,FUSE0,8,FUSE1,9,FUSE2,9,4,16
111,455150,2,FUSE0,8,FUSE1,8,FUSE2,9,4,16
307,455263,1,FUSE0,7,FUSE1,7,FUSE2,8,4,16
35,457230,2,FUSE0,8,FUSE1,7,FUSE2,8,4,16
323,460828,1,FUSE0,8,FUSE1,8,FUSE2,9,4,16
208,462562,1,FUSE0,8,FUSE1,8,FUSE2,9,4,16
321,464238,1,FUSE0,8,FUSE1,8,FUSE2,7,4,16
38,464766,1,FUSE0,8,FUSE1,8,FUSE2,9,4,16
227,465650,2,FUSE0,8,FUSE1,8,FUSE2,9,4,16
109,466450,3,FUSE0,8,FUSE1,8,FUSE2,8,4,17
272,469211,1,FUSE0,8,FUSE1,8,FUSE2,8,4,17
152,472405,3,FUSE0,8,FUSE1,8,FUSE2,8,4,17
233,472534,1,FUSE0,7,FUSE1,7,FUSE2,8,4,17
164,473803,2,FUSE0,8,FUSE1,9,FUSE2,9,4,17
88,480885,1,FUSE0,6,FUSE1,6,FUSE2,7,4,17
324,483921,1,FUSE0,8,FUSE1,8,FUSE2,9,4,17
184,484329,1,FUSE0,9,FUSE1,9,FUSE2,10,4,17
140,485624,1,FUSE0,9,FUSE1,9,FUSE2,8,4,17
45,487103,1,FUSE0,9,FUSE1,9,FUSE2,10,4,17
196,488974,1,FUSE0,7,FUSE1,7,FUSE2,8,4,17
244,489105,4,FUSE0,6,FUSE1,6,FUSE2,6,4,17
129,491967,1,FUSE0,10,FUSE1,10,FUSE2,9,4,17
310,493444,1,FUSE0,9,FUSE1,9,FUSE2,8,4,17
202,495780,1,FUSE0,8,FUSE1,7,FUSE2,8,4,17
33,496170,1,FUSE0,9,FUSE1,9,FUSE2,10,4,17
283,496619,2,FUSE0,9,FUSE1,9,FUSE2,9,4,17
330,497379,1,FUSE0,9,FUSE1,9,FUSE2,8,4,17
214,501158,1,FUSE0,8,FUSE1,8,FUSE2,8,4,18
344,501282,3,FUSE0,8,FUSE1,8,FUSE2,7,4,18
201,502891,1,FUSE0,7,FUSE1,7,FUSE2,8,4,18
127,503126,1,FUSE0,10,FUSE1,11,FUSE2,11,4,18
16,504680,5,FUSE0,9,FUSE1,9,FUSE2,8,4,18
126,507543,2,FUSE0,8,FUSE1,8,FUSE2,8,4,18
260,508457,1,FUSE0,8,FUSE1,8,FUSE2,8,4,18
7,509862,1,FUSE0,7,FUSE1,7,FUSE2,8,4,18
71,510599,1,FUSE0,8,FUSE1,7,FUSE2,8,4,18
90,511234,1,FUSE0,9,FUSE1,9,FUSE2,8,4,18
182,511757,2,FUSE0,8,FUSE1,8,FUSE2,8,4,18
180,512692,1,FUSE0,8,FUSE1,8,FUSE2,8,4,18
246,515547,1,FUSE0,9,FUSE1,9,FUSE2,8,4,18
279,515682,1,FUSE0,8,FUSE1,8,FUSE2,8,4,18
160,516495,2,FUSE0,8,FUSE1,7,FUSE2,8,4,18
350,519978,2,FUSE0,7,FUSE1,7,FUSE2,8,4,18
81,520460,5,FUSE0,9,FUSE1,9,FUSE2,10,4,18
212,520752,2,FUSE0,8,FUSE1,8,FUSE2,9,4,19
32,522425,3,FUSE0,6,FUSE1,6,FUSE2,6,4,19
112,522801,2,FUSE0,7,FUSE1,7,FUSE2,7,4,19
249,523363,1,FUSE0,8,FUSE1,8,FUSE2,9,4,19
253,523540,1,FUSE0,7,FUSE1,7,FUSE2,8,4,19
23,524245,1,FUSE0,8,FUSE1,8,FUSE2,9,4,19
349,526999,2,FUSE0,9,FUSE1,9,FUSE2,10,4,19
4,527034,1,FUSE0,9,FUSE1,9,FUSE2,9,4,19
17,528149,1,FUSE0,8,FUSE1,8,FUSE2,8,4,19
135,532271,5,FUSE0,9,FUSE1,9,FUSE2,9,4,19
110,534299,2,FUSE0,8,FUSE1,9,FUSE2,9,4,19
121,534693,2,FUSE0,8,FUSE1,8,FUSE2,7,4,19
174,536937,5,FUSE0,9,FUSE1,9,FUSE2,9,4,19
334,539153,1,FUSE0,8,FUSE1,8,FUSE2,9,4,19
117,545494,1,FUSE0,7,FUSE1,7,FUSE2,9,4,19
104,545878,1,FUSE0,8,FUSE1,8,FUSE2,8,4,19
219,547633,2,FUSE0,7,FUSE1,7,FUSE2,8,4,19
118,551280,1,FUSE0,7,FUSE1,7,FUSE2,6,4,19
36,551525,1,FUSE0,9,FUSE1,9,FUSE2,10,4,19
230,551589,2,FUSE0,8,FUSE1,8,FUSE2,9,4,20
52,551743,1,FUSE0,7,FUSE1,7,FUSE2,9,4,20
264,554267,1,FUSE0,8,FUSE1,8,FUSE2,8,4,20
280,554336,1,FUSE0,10,FUSE1,10,FUSE2,9,4,20
200,558864,1,FUSE0,9,FUSE1,9,FUSE2,9,4,20
157,559043,1,FUSE0,9,FUSE1,9,FUSE2,8,4,20
28,559190,3,FUSE0,7,FUSE1,7,FUSE2,7,4,20
68,560537,1,FUSE0,9,FUSE1,9,FUSE2,8,4,20
179,562736,1,FUSE0,9,FUSE1,9,FUSE2,10,4,20
34,563720,2,FUSE0,10,FUSE1,10,FUSE2,9,4,20
175,565841,1,FUSE0,8,FUSE1,8,FUSE2,7,4,20
113,567614,1,FUSE0,8,FUSE1,8,FUSE2,7,4,20
40,568110,1,FUSE0,8,FUSE1,8,FUSE2,9,4,20
54,573659,1,FUSE0,8,FUSE1,8,FUSE2,9,4,20
185,573706,2,FUSE0,8,FUSE1,8,FUSE2,9,4,20
134,575471,1,FUSE0,9,FUSE1,9,FUSE2,9,4,20
338,575794,1,FUSE0,9,FUSE1,9,FUSE2,9,4,20
204,575881,1,FUSE0,10,FUSE1,10,FUSE2,9,5,21
